Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Pancreatic adenocarcinomas without secondary signs on multiphasic multidetector CT: association with clinical and histopathologic features","European Radiology","","26","3","10.1007/s00330-015-3880-3","Tsutomu TamadaKatsuyoshi ItoNaoki KanomataTeruki SoneAkihiko KankiAtsushi HigakiMinoru HayashidaAkira Yamamoto","2016","http://link.springer.com/article/10.1007/s00330-015-3880-3","Article"
"Assessment and treatment planning of lateral intracranial dural arteriovenous fistulas in 3 T MRI and DSA: A detailed analysis under consideration of time-resolved imaging of contrast kinetics (TRICKS) and ce-MRA sequences","European Radiology","","26","12","10.1007/s00330-016-4335-1","L. ErtlH. BrückmannM. KunzM. PatzigC. BremR. ForbrigG. Fesl","2016","http://link.springer.com/article/10.1007/s00330-016-4335-1","Article"
"Updated prostate imaging reporting and data system (PIRADS v2) recommendations for the detection of clinically significant prostate cancer using multiparametric MRI: critical evaluation using whole-mount pathology as standard of reference","European Radiology","","26","6","10.1007/s00330-015-4015-6","H. A. VargasA. M. HötkerD. A. GoldmanC. S. MoskowitzT. GondoK. MatsumotoB. EhdaieS. WooS. W. FineV. E. ReuterE. SalaH. Hricak","2016","http://link.springer.com/article/10.1007/s00330-015-4015-6","Article"
"Prognostic value of total lesion glycolysis on preoperative 18F-FDG PET/CT in patients with uterine carcinosarcoma","European Radiology","","26","11","10.1007/s00330-016-4264-z","Jeong-Won LeeEun Jin HeoSeung Hwan MoonHyunjong LeeGi Jeong CheonMaria LeeHee Seung KimHyun Hoon Chung","2016","http://link.springer.com/article/10.1007/s00330-016-4264-z","Article"
"Is bronchial wall imaging affected by temporal resolution? comparative evaluation at 140 and 75 ms in 90 patients","European Radiology","","26","2","10.1007/s00330-015-3819-8","Antoine HuttNunzia TacelliJean-Baptiste FaivreThomas FlohrAlain DuhamelJacques RemyMartine Remy-Jardin","2016","http://link.springer.com/article/10.1007/s00330-015-3819-8","Article"
"Prospective estimation of mean axon diameter and extra-axonal space of the posterior limb of the internal capsule in patients with idiopathic normal pressure hydrocephalus before and after a lumboperitoneal shunt by using q-space diffusion MRI","European Radiology","","26","9","10.1007/s00330-015-4162-9","Masaaki HoriKouhei KamiyaAtsushi NakanishiIssei FukunagaMasakazu MiyajimaMadoka NakajimaMichimasa SuzukiYuriko SuzukiRyusuke IrieKoji KamagataHajime AraiShigeki Aoki","2016","http://link.springer.com/article/10.1007/s00330-015-4162-9","Article"
"Clinical impact of left ventricular eccentricity index using cardiac MRI in assessment of right ventricular hemodynamics and myocardial fibrosis in congenital heart disease","European Radiology","","26","10","10.1007/s00330-015-4199-9","Yuzo YamasakiMichinobu NagaoTakeshi KamitaniTorahiko YamanouchiSatoshi KawanamiKenichiro YamamuraIchiro SakamotoHidetake YabuuchiHiroshi Honda","2016","http://link.springer.com/article/10.1007/s00330-015-4199-9","Article"
"Normal spectrum of pulmonary parametric response map to differentiate lung collapsibility: distribution of densitometric classifications in healthy adult volunteers","European Radiology","","26","9","10.1007/s00330-015-4133-1","Mario SilvaStefan F. NemecValerie DufresneMariaelena OcchipintiBenedikt H. HeidingerRyan ChamberlainAlexander A. Bankier","2016","http://link.springer.com/article/10.1007/s00330-015-4133-1","Article"
"Preoperative staging of non-small cell lung cancer: prospective comparison of PET/MR and PET/CT","European Radiology","","26","11","10.1007/s00330-016-4255-0","Sang Min LeeJin Mo GooChang Min ParkSoon Ho YoonJin Chul PaengGi Jeong CheonYoung Tae KimYoung Sik Park","2016","http://link.springer.com/article/10.1007/s00330-016-4255-0","Article"
"Editorial to: Baseline MDCT findings after prosthetic heart valve implantation provide important complementary information to echocardiography for follow-up purposes by Suchá et al","European Radiology","","26","4","10.1007/s00330-015-3937-3","F. E. C. M. PeetersB. L. J. H. Kietselaer","2016","http://link.springer.com/article/10.1007/s00330-015-3937-3","Article"
"MRI and diffusion-weighted MRI to diagnose a local tumour regrowth during long-term follow-up of rectal cancer patients treated with organ preservation after chemoradiotherapy","European Radiology","","26","7","10.1007/s00330-015-4062-z","Doenja M. J. LambregtsMax J. LahayeLuc A. HeijnenMilou H. MartensMonique MaasGeerard L. BeetsRegina G. H. Beets-Tan","2016","http://link.springer.com/article/10.1007/s00330-015-4062-z","Article"
"Third-generation dual-source CT of the neck using automated tube voltage adaptation in combination with advanced modeled iterative reconstruction: evaluation of image quality and radiation dose","European Radiology","","26","8","10.1007/s00330-015-4099-z","Jan-Erik ScholtzJulian L. WichmannKristina HüsersMoritz H. AlbrechtMartin BeeresRalf W. BauerThomas J. VoglBoris Bodelle","2016","http://link.springer.com/article/10.1007/s00330-015-4099-z","Article"
"Extra-ocular muscle MRI in genetically-defined mitochondrial disease","European Radiology","","26","1","10.1007/s00330-015-3801-5","Robert D. S. PitceathlyJasper M. MorrowChristopher D. J. SinclairCathy WoodwardMary G. SweeneyShamima RahmanGordon T. PlantNadeem AliFion BremnerIndran DavagnanamTarek A. YousryMichael G. HannaJohn S. Thornton","2016","http://link.springer.com/article/10.1007/s00330-015-3801-5","Article"
"Information about radiation dose and risks in connection with radiological examinations: what patients would like to know","European Radiology","","26","2","10.1007/s00330-015-3838-5","Leila UkkolaHeljä OikarinenAnja HennerHilkka HonkanenMarianne HaapeaOsmo Tervonen","2016","http://link.springer.com/article/10.1007/s00330-015-3838-5","Article"
"Age dependence of spleen- and muscle-corrected hepatic signal enhancement on hepatobiliary phase gadoxetate MRI","European Radiology","","26","6","10.1007/s00330-015-3965-z","Simon MatooriJohannes M. FroehlichStefan BreitensteinAleksis DoertViktoria PozdniakovaDow-Mu KohAndreas Gutzeit","2016","http://link.springer.com/article/10.1007/s00330-015-3965-z","Article"
"Four-dimensional flow MRI for evaluation of post-stenotic turbulent flow in a phantom: comparison with flowmeter and computational fluid dynamics","European Radiology","","26","10","10.1007/s00330-015-4181-6","Jihoon KweonDong Hyun YangGuk Bae KimNamkug KimMunYoung PaekAurelien F. StalderAndreas GreiserYoung-Hak Kim","2016","http://link.springer.com/article/10.1007/s00330-015-4181-6","Article"
"Accelerated magnetic resonance diffusion tensor imaging of the median nerve using simultaneous multi-slice echo planar imaging with blipped CAIPIRINHA","European Radiology","","26","6","10.1007/s00330-015-3985-8","Lukas FilliMarco PiccirelliDavid KenkelAndreas BossAndrei ManoliuGustav AndreisekHimanshu BhatVal M. RungeRoman Guggenberger","2016","http://link.springer.com/article/10.1007/s00330-015-3985-8","Article"
"Strain ratio ultrasound elastography increases the accuracy of colour-Doppler ultrasound in the evaluation of Thy-3 nodules. A bi-centre university experience","European Radiology","","26","5","10.1007/s00330-015-3956-0","Vito CantisaniPiero MaceroniVito D’AndreaGregorio PatriziMattia Di SegniCorrado De VitoHektor GrazhdaniAndrea M. IsidoriElisa GiannettaAdriano RedlerFabrizio FrattaroliLaura GiacomelliGiorgio Di RoccoCarlo CatalanoFerdinando D’Ambrosio","2016","http://link.springer.com/article/10.1007/s00330-015-3956-0","Article"
"3D rotational angiography in the endovascular treatment of visceral aneurysms: preliminary experience in a single centre","European Radiology","","26","1","10.1007/s00330-015-3820-2","Mohammad Saeed KilaniMarc HaberlayAntonin BergèreColm MurphyJonathan SobocinskiTommaso DonatiJean Pierre PruvoStephan HaulonJos C. van den BergMarco Midulla","2016","http://link.springer.com/article/10.1007/s00330-015-3820-2","Article"
"Breast cancer detection rates using four different types of mammography detectors","European Radiology","","26","3","10.1007/s00330-015-3885-y","Alistair MackenzieLucy M. WarrenMatthew G. WallisJulie CookeRosalind M. Given-WilsonDavid R. DanceDev P. ChakrabortyMark D. Halling-BrownPadraig T. LooneyKenneth C. Young","2016","http://link.springer.com/article/10.1007/s00330-015-3885-y","Article"
"Additional diagnostic value of shear-wave elastography and color Doppler US for evaluation of breast non-mass lesions detected at B-mode US","European Radiology","","26","10","10.1007/s00330-015-4201-6","Ji Soo ChoiBoo-Kyung HanEun Young KoEun Sook KoJung Hee ShinGa Ram Kim","2016","http://link.springer.com/article/10.1007/s00330-015-4201-6","Article"
"US-guided percutaneous treatment and physical therapy in rotator cuff calcific tendinopathy of the shoulder: outcome at 3 and 12 months","European Radiology","","26","8","10.1007/s00330-015-4102-8","Giulio PasquottiAlex FaccinettoUmberto MarchioroMatteo TodiscoVincenzo BaldoSilvia CocchioGiorgio De Conti","2016","http://link.springer.com/article/10.1007/s00330-015-4102-8","Article"
"Late gadolinium enhancement cardiac imaging on a 3T scanner with parallel RF transmission technique: prospective comparison of 3D-PSIR and 3D-IR","European Radiology","","26","6","10.1007/s00330-015-4002-y","Anthony SchultzThibault CasparMickaël SchaefferAïssam LabaniMi-Young JeungSoraya El GhannudiCatherine RoyMickaël Ohana","2016","http://link.springer.com/article/10.1007/s00330-015-4002-y","Article"
"MRI-guidance in percutaneous core decompression of osteonecrosis of the femoral head","European Radiology","","26","4","10.1007/s00330-015-3905-y","Pekka KerimaaMatti VäänänenRisto OjalaPekka HyvönenPetri LehenkariOsmo TervonenRoberto Blanco Sequeiros","2016","http://link.springer.com/article/10.1007/s00330-015-3905-y","Article"
"Optimal boundary detection method and window settings for coronary atherosclerotic plaque volume analysis in coronary computed tomography angiography: comparison with intravascular ultrasound","European Radiology","","26","9","10.1007/s00330-015-4121-5","Ran HeoHyung-Bok ParkByoung Kwon LeeSanghoon ShinReza ArsanjaniJames K. MinHyuk-Jae Chang","2016","http://link.springer.com/article/10.1007/s00330-015-4121-5","Article"
"Thread sign in biliary intraductal papillary mucinous neoplasm: a novel specific finding for MRI","European Radiology","","26","9","10.1007/s00330-015-4158-5","Gil-Sun HongJae Ho ByunJin Hee KimHyoung Jung KimSeung Soo LeeSeung-Mo HongMoon-Gyu Lee","2016","http://link.springer.com/article/10.1007/s00330-015-4158-5","Article"
"Cardiac index after acute ST-segment elevation myocardial infarction measured with phase-contrast cardiac magnetic resonance imaging","European Radiology","","26","7","10.1007/s00330-015-4022-7","Gert KlugSebastian Johannes ReinstadlerHans-Josef FeistritzerChristian KremserJohannes P. SchwaigerMartin ReindlJohannes MairSilvana MüllerAgnes MayrWolfgang-Michael FranzBernhard Metzler","2016","http://link.springer.com/article/10.1007/s00330-015-4022-7","Article"
"Incidentally detected non-palpable testicular tumours in adults at scrotal ultrasound: impact of radiological findings on management Radiologic review and recommendations of the ESUR scrotal imaging subcommittee","European Radiology","","26","7","10.1007/s00330-015-4059-7","Laurence RocherParvati RamchandaniJane BelfieldMichele BertolottoLorenzo E. DerchiJean Michel CorreasRaymond OyenAthina C. TsiliAhmet Tuncay TurgutVikram DograKarim FizaziSimon FreemanJonathan Richenberg","2016","http://link.springer.com/article/10.1007/s00330-015-4059-7","Article"
"Magnetic resonance angiography of fetal vasculature at 3.0 T","European Radiology","","26","12","10.1007/s00330-016-4243-4","Jaladhar NeelavalliUday KrishnamurthyPavan K. JellaSwati S. ModyBrijesh K. YadavKelly HendershotEdgar Hernandez-AndradeLami YeoMaria D. CabreraEwart M. HaackeSonia S. HassanRoberto Romero","2016","http://link.springer.com/article/10.1007/s00330-016-4243-4","Article"
"Elastographic features of triple negative breast cancers","European Radiology","","26","4","10.1007/s00330-015-3925-7","Martina Džoić DominkovićGordana IvanacTomislav KelavaBoris Brkljačić","2016","http://link.springer.com/article/10.1007/s00330-015-3925-7","Article"
"Visual assessment of early emphysema and interstitial abnormalities on CT is useful in lung cancer risk analysis","European Radiology","","26","2","10.1007/s00330-015-3826-9","Mathilde M. W. WilleLaura H. ThomsenJens PetersenMarleen de BruijneAsger DirksenJesper H. PedersenSaher B. Shaker","2016","http://link.springer.com/article/10.1007/s00330-015-3826-9","Article"
"Dual-energy CT-based iodine quantification for differentiating pulmonary artery sarcoma from pulmonary thromboembolism: a pilot study","European Radiology","","26","9","10.1007/s00330-015-4140-2","Suyon ChangJin HurDong Jin ImYoung Joo SuhYoo Jin HongHye-Jeong LeeYoung Jin KimByoung Wook Choi","2016","http://link.springer.com/article/10.1007/s00330-015-4140-2","Article"
"Can prostatic arterial embolisation (PAE) reduce the volume of the peripheral zone? MRI evaluation of zonal anatomy and infarction after PAE","European Radiology","","26","10","10.1007/s00330-015-4177-2","Yen-Ting LinGrégory AmouyalJean-Michel CorreasHéléna PereiraOlivier PellerinCostantino Del GiudiceCarole DéanNicolas ThiounnMarc Sapoval","2016","http://link.springer.com/article/10.1007/s00330-015-4177-2","Article"
"Parametric response mapping of dynamic CT for predicting intrahepatic recurrence of hepatocellular carcinoma after conventional transcatheter arterial chemoembolization","European Radiology","","26","1","10.1007/s00330-015-3825-x","Seung Joon ChoiJonghoon KimJongbum SeoHyung Sik KimJong-min LeeHyunjin Park","2016","http://link.springer.com/article/10.1007/s00330-015-3825-x","Article"
"IVIM DW-MRI of autoimmune pancreatitis: therapy monitoring and differentiation from pancreatic cancer","European Radiology","","26","7","10.1007/s00330-015-4041-4","Miriam KlaußKlaus Maier-HeinChristine TjadenThilo HackertLars GrenacherBram Stieltjes","2016","http://link.springer.com/article/10.1007/s00330-015-4041-4","Article"
"Hydrodynamic boost: a novel re-entry technique in subintimal angioplasty of below-the-knee vessels","European Radiology","","26","8","10.1007/s00330-015-4078-4","Roberto FerraresiMeneme HamadeVito GallicchioNicola TroisiGiovanni Mauri","2016","http://link.springer.com/article/10.1007/s00330-015-4078-4","Article"
"Simultaneous trans-hepatic portal and hepatic vein embolization before major hepatectomy: the liver venous deprivation technique","European Radiology","","26","12","10.1007/s00330-016-4291-9","Boris GuiuPatrick ChevallierAlban DenysElisabeth DelhomMarie-Ange Pierredon-FoulongnePhilippe RouanetJean-Michel FabreFrançois QuenetAstrid HerreroFabrizio PanaroGuillaume BaudinJeanne Ramos","2016","http://link.springer.com/article/10.1007/s00330-016-4291-9","Article"
"Clinical and Ultrasonographic Features of Secondary Intussusception in Children","European Radiology","","26","12","10.1007/s00330-016-4299-1","Yao ZhangQian DongShi-Xing LiWei-Dong RenBo ShiYu-Zuo BaiShu-Cheng ZhangLi-qiang Zheng","2016","http://link.springer.com/article/10.1007/s00330-016-4299-1","Article"
"Prognosis of spontaneous cervical artery dissection and transcranial Doppler findings associated with clinical outcomes","European Radiology","","26","5","10.1007/s00330-015-3944-4","Woo-Jin LeeKeun-Hwa JungJangsup MoonSoon-Tae LeeKon ChuSang-Kun LeeJae-Kyu Roh","2016","http://link.springer.com/article/10.1007/s00330-015-3944-4","Article"
"Spatiotemporal characterization of brain infarction by sequential multimodal MR imaging following transient focal ischemia in a Rat model of intra-arterial middle cerebral artery occlusion","European Radiology","","26","12","10.1007/s00330-016-4290-x","Benjamin GoryFabien ChauveauRadu BolbosJean-Baptiste LangloisPaul-Emile LabeyrieFrancesco SignorelliAlexis TurjmanFrancis Turjman","2016","http://link.springer.com/article/10.1007/s00330-016-4290-x","Article"
"Magnetic resonance imaging texture analysis classification of primary breast cancer","European Radiology","","26","2","10.1007/s00330-015-3845-6","S. A. WaughC. A. PurdieL. B. JordanS. VinnicombeR. A. LerskiP. MartinA. M. Thompson","2016","http://link.springer.com/article/10.1007/s00330-015-3845-6","Article"
"Comparison of the image qualities of filtered back-projection, adaptive statistical iterative reconstruction, and model-based iterative reconstruction for CT venography at 80 kVp","European Radiology","","26","7","10.1007/s00330-015-4060-1","Jin Hyeok KimKi Seok ChooTae Yong MoonJun Woo LeeUng Bae JeonTae Un KimJae Yeon HwangMyeong-Ja YunDong Wook JeongSoo Jin Lim","2016","http://link.springer.com/article/10.1007/s00330-015-4060-1","Article"
"Metastatic patterns and metastatic sites in mucosal melanoma: a retrospective study","European Radiology","","26","6","10.1007/s00330-015-3992-9","Gerd GrözingerSteven MannTarun MehraBernhard KlumppUlrich GrosseKonstantin NikolaouClaus GarbeStephan Clasen","2016","http://link.springer.com/article/10.1007/s00330-015-3992-9","Article"
"MDCT assessment of CAD in type-2 diabetic subjects with diabetic neuropathy: the role of Charcot neuro-arthropathy","European Radiology","","26","3","10.1007/s00330-015-3864-3","Riccardo MaranoDario PitoccoEnrico Di StasioGiancarlo SavinoBiagio MerlinoCarlo TraniFederica PirroClaudia RutiglianoCarolina SantangeloAurelian Costin MinoiuLuigi NataleLorenzo Bonomo","2016","http://link.springer.com/article/10.1007/s00330-015-3864-3","Article"
"Repeat fine-needle aspiration can be performed at 6 months or more after initial atypia of undetermined significance or follicular lesion of undetermined significance results for thyroid nodules 10 mm or larger","European Radiology","","26","12","10.1007/s00330-016-4311-9","Jieun KohEun-Kyung KimJin Young KwakJung Hyun YoonHee Jung Moon","2016","http://link.springer.com/article/10.1007/s00330-016-4311-9","Article"
"Real-time virtual sonography examination and biopsy for suspicious breast lesions identified on MRI alone","European Radiology","","26","4","10.1007/s00330-015-3892-z","Takayoshi UematsuKaoru TakahashiSeiichiro NishimuraJunichiro WatanabeSeiji YamasakiTakashi SuginoTakuma OishiYuko KakudaMutsu SatoTomomi Hayashi","2016","http://link.springer.com/article/10.1007/s00330-015-3892-z","Article"
"Left-sided cardiac chamber evaluation using single-phase mid-diastolic coronary computed tomography angiography: derivation of normal values and comparison with conventional end-diastolic and end-systolic phases","European Radiology","","26","10","10.1007/s00330-016-4211-z","Jonathan R. WalkerSobhi AbadiAmir SolomonicaDiab MutlakDoron AronsonYoram AgmonJonathan Lessick","2016","http://link.springer.com/article/10.1007/s00330-016-4211-z","Article"
"Diffusion weighted imaging in cystic fibrosis disease: beyond morphological imaging","European Radiology","","26","11","10.1007/s00330-016-4248-z","Pierluigi CietGoffredo SerraEleni Rosalina AndrinopoulouSilvia BertoloMirco RosCarlo CatalanoStefano ColagrandeHarm A. W. M. TiddensGiovanni Morana","2016","http://link.springer.com/article/10.1007/s00330-016-4248-z","Article"
"Hypovascular hypointense nodules on hepatobiliary phase without T2 hyperintensity on gadoxetic acid-enhanced MR images in patients with chronic liver disease: long-term outcomes and risk factors for hypervascular transformation","European Radiology","","26","10","10.1007/s00330-015-4146-9","Yong Seek KimJi Soo SongHyun Kyung LeeYoung Min Han","2016","http://link.springer.com/article/10.1007/s00330-015-4146-9","Article"
"Microanatomy of the subcallosal artery: an in-vivo 7 T magnetic resonance angiography study","European Radiology","","26","9","10.1007/s00330-015-4117-1","Toshinori MatsushigeBixia ChenPhilipp DammannSören JohstHarald H. QuickMark E. LaddMichael ForstingUlrich SureKarsten H. Wrede","2016","http://link.springer.com/article/10.1007/s00330-015-4117-1","Article"
"An appraisal of the computed axial tomographic appearance of the human mesentery based on mesenteric contiguity from the duodenojejunal flexure to the mesorectal level","European Radiology","","26","3","10.1007/s00330-015-3883-0","J. Calvin CoffeyKevin CulliganLeon G. WalshRishab SehgalColum DunneDeirdre McGrathDara WalshMichael MooreMarie StauntonTimothy ScanlonCatherine DewhurstBryan KennyConor O’RiordanJulie M. O’BrienFabio QuondamatteoPeter Dockery","2016","http://link.springer.com/article/10.1007/s00330-015-3883-0","Article"
"Region of interest-based versus whole-lung segmentation-based approach for MR lung perfusion quantification in 2-year-old children after congenital diaphragmatic hernia repair","European Radiology","","26","12","10.1007/s00330-016-4330-6","M. WeisV. SommerF. G. ZöllnerC. HagelsteinK. ZahnT. SchaibleS. O. SchoenbergK. W. Neff","2016","http://link.springer.com/article/10.1007/s00330-016-4330-6","Article"
"Thrombus length discrepancy on dual-phase CT can predict clinical outcome in acute ischemic stroke","European Radiology","","26","7","10.1007/s00330-015-4018-3","Mina ParkKyung-eun KimNa-Young ShinSeung-Koo LeeSoo Mee LimDongbeom SongJi Hoe HeoJin Woo KimSe Won Oh","2016","http://link.springer.com/article/10.1007/s00330-015-4018-3","Article"
"Inter-observer and inter-examination variability of manual vertebral bone attenuation measurements on computed tomography","European Radiology","","26","9","10.1007/s00330-015-4145-x","Esther PompePim A. de JongWerner U. de JongRichard A. P. TakxAnouk L. M. EikendalMartin J. WilleminkMatthijs OudkerkRicardo P. J. BuddeJan-Willem J. LammersFirdaus A. A. Mohamed Hoesein","2016","http://link.springer.com/article/10.1007/s00330-015-4145-x","Article"
"Contrast-enhanced MRI of the knee in children unaffected by clinical arthritis compared to clinically active juvenile idiopathic arthritis patients","European Radiology","","26","4","10.1007/s00330-015-3912-z","Charlotte M. NusmanRobert HemkeMarc A. BenningaDieneke Schonenberg-MeinemaAngelika KindermannMarion A. J. van RossumJ. Merlijn van den BergMario MaasTaco W. Kuijpers","2016","http://link.springer.com/article/10.1007/s00330-015-3912-z","Article"
"Diffusion-Weighted Imaging-guided MR Spectroscopy in Breast Lesions using Readout-Segmented Echo-Planar Imaging","European Radiology","","26","6","10.1007/s00330-015-4000-0","Kun SunWeimin ChaiCaixia FuYing ZhanKunwei ShenXianfu LuoFuhua Yan","2016","http://link.springer.com/article/10.1007/s00330-015-4000-0","Article"
"Ultrasound Elastography for Differentiating Benign from Malignant Thickened Greater Omentum","European Radiology","","26","7","10.1007/s00330-015-4037-0","Yixia ZhangXuemei WangChunmei TaoYanhong QueWenjing ZhaoBo Chen","2016","http://link.springer.com/article/10.1007/s00330-015-4037-0","Article"
"Postprandial changes in secretory flow of pancreatic juice in the main pancreatic duct: evaluation with cine-dynamic MRCP with a spatially selective inversion-recovery (IR) pulse","European Radiology","","26","12","10.1007/s00330-016-4287-5","Kazuya YasokawaKatsuyoshi ItoTsutomu TamadaAkira YamamotoMinoru HayashidaTeruyuki TorigoeDaigo TanimotoAtsushi HigakiYasufumi NodaAyumu Kido","2016","http://link.springer.com/article/10.1007/s00330-016-4287-5","Article"
"Cerebrospinal fluid volumetric MRI mapping as a simple measurement for evaluating brain atrophy","European Radiology","","26","5","10.1007/s00330-015-3932-8","J. B. De VisJ. J. ZwanenburgL. A. van der KleijJ. M. SpijkermanG. J. BiesselsJ. HendrikseE. T. Petersen","2016","http://link.springer.com/article/10.1007/s00330-015-3932-8","Article"
"Feasibility of three-dimensional ultrashort echo time magnetic resonance imaging at 1.5 T for the diagnosis of skull fractures","European Radiology","","26","1","10.1007/s00330-015-3804-2","Hao WuYu-min ZhongQuan-min NieWei-bo ChenLie-mei GuoXi YangHong ZhangYi LinJian-rong XuYong-ming DaiMing Zhu","2016","http://link.springer.com/article/10.1007/s00330-015-3804-2","Article"
"Head and neck reconstructive surgery: what the radiologist needs to know","European Radiology","","26","10","10.1007/s00330-015-4184-3","Faiz SyedMatthew E. SpectorRebecca CorneliusAshok Srinivasan","2016","http://link.springer.com/article/10.1007/s00330-015-4184-3","Article"
"Novel penalised likelihood reconstruction of PET in the assessment of histologically verified small pulmonary nodules","European Radiology","","26","2","10.1007/s00330-015-3832-y","Eugene J. TeohDaniel R. McGowanKevin M. BradleyElizabeth BelcherEdward BlackFergus V. Gleeson","2016","http://link.springer.com/article/10.1007/s00330-015-3832-y","Article"
"Intraprocedural blood volume measurement using C-arm CT as a predictor for treatment response of malignant liver tumours undergoing repetitive transarterial chemoembolization (TACE)","European Radiology","","26","3","10.1007/s00330-015-3869-y","Thomas J. VoglPatrik SchaeferThomas LehnertNour-Eldin A. Nour-EldinHanns AckermannEmmanuel MbalisikeRenate HammerstinglKatrin EichlerStephan ZangosNagy N. N. Naguib","2016","http://link.springer.com/article/10.1007/s00330-015-3869-y","Article"
"Organ-based tube current modulation in a clinical context: Dose reduction may be largely overestimated in breast tissue","European Radiology","","26","8","10.1007/s00330-015-4085-5","André EulerZsolt Szucs-FarkasAnna L. FalkowskiNadine Kawel-BöhmLuigia D’ErricoSebastién KoppJens BremerichTilo Niemann","2016","http://link.springer.com/article/10.1007/s00330-015-4085-5","Article"
"Polymer film-nanoparticle composites as new multimodality, non-migrating breast biopsy markers","European Radiology","","26","3","10.1007/s00330-015-3852-7","Jonah A. KaplanMark W. GrinstaffB. Nicolas Bloch","2016","http://link.springer.com/article/10.1007/s00330-015-3852-7","Article"
"MRI in multiple sclerosis: an intra-individual, randomized and multicentric comparison of gadobutrol with gadoterate meglumine at 3 T","European Radiology","","26","3","10.1007/s00330-015-3889-7","Marc SaakeSoenke LangnerCarsten SchwenkeMarina WeibartOlav JansenNorbert HostenArnd Doerfler","2016","http://link.springer.com/article/10.1007/s00330-015-3889-7","Article"
"Submillisievert CT using model-based iterative reconstruction with lung-specific setting: An initial phantom study","European Radiology","","26","12","10.1007/s00330-016-4307-5","Akinori HataMasahiro YanagawaOsamu HondaTomoko GyobuKen UedaNoriyuki Tomiyama","2016","http://link.springer.com/article/10.1007/s00330-016-4307-5","Article"
"Longitudinal assessment of carotid atherosclerosis after Radiation Therapy using Computed Tomography: A case control Study","European Radiology","","26","1","10.1007/s00330-015-3753-9","Michele AnzideiJasjit S. SuriLuca SabaRoberto SanfilippoGiancarlo LaddeoRoberto MontisciMario PigaGiovanni Maria ArgiolasEytan Raz","2016","http://link.springer.com/article/10.1007/s00330-015-3753-9","Article"
"Evaluation of intra-aortic CT angiography performances for the visualisation of spinal vascular malformations' angioarchitecture","European Radiology","","26","10","10.1007/s00330-015-4204-3","Frédéric ClarençonFederico Di MariaNader-Antoine SourourJoseph GabrieliAurélien NouetEimad ShotarEvelyne CormierRobert FahedPhilippe CornuJacques Chiras","2016","http://link.springer.com/article/10.1007/s00330-015-4204-3","Article"
"Advanced image-based virtual monoenergetic dual-energy CT angiography of the abdomen: optimization of kiloelectron volt settings to improve image contrast","European Radiology","","26","6","10.1007/s00330-015-3970-2","Moritz H. AlbrechtJan-Erik ScholtzKristina HüsersMartin BeeresAndreas M. BucherMoritz KaupSimon S. MartinSebastian FischerBoris BodelleRalf W. BauerThomas LehnertThomas J. VoglJulian L. Wichmann","2016","http://link.springer.com/article/10.1007/s00330-015-3970-2","Article"
"Effectiveness and safety of computed tomography-guided radiofrequency ablation of renal cancer: a 14-year single institution experience in 203 patients","European Radiology","","26","6","10.1007/s00330-015-4006-7","Jason D. IannuccilliDamian E. DupuyMichael D. BelandJason T. MachanDragan J. GolijaninWilliam W. Mayo-Smith","2016","http://link.springer.com/article/10.1007/s00330-015-4006-7","Article"
"Distinction between saltwater drowning and freshwater drowning by assessment of sinus fluid on post-mortem computed tomography","European Radiology","","26","4","10.1007/s00330-015-3909-7","Yusuke KawasumiAkihito UsuiYuki SatoYumi SatoNami DaigakuYoshiyuki HosokaiYoshie HayashizakiMasato FunayamaTadashi Ishibashi","2016","http://link.springer.com/article/10.1007/s00330-015-3909-7","Article"
"Acute extrahepatic infectious or inflammatory diseases are a cause of transient mosaic pattern on CT and MR imaging related to sinusoidal dilatation of the liver","European Radiology","","26","9","10.1007/s00330-015-4124-2","Maxime RonotAnne KerbaolPierre-Emmanuel RautouGiuseppe BrancatelliPierre BedossaDominique Cazals-HatemDominique-Charles VallaValérie Vilgrain","2016","http://link.springer.com/article/10.1007/s00330-015-4124-2","Article"
"High resolution pituitary gland MRI at 7.0 tesla: a clinical evaluation in Cushing’s disease","European Radiology","","26","1","10.1007/s00330-015-3809-x","Alexandra A. J. de RotteAmy GroenewegenDik R. RutgersTheo WitkampPierre M. J. ZelissenF. J. Anton MeijerErik J. van LindertAd HermusPeter R. LuijtenJeroen Hendrikse","2016","http://link.springer.com/article/10.1007/s00330-015-3809-x","Article"
"Nonenhanced magnetic resonance angiography (MRA) of the calf arteries at 3 Tesla: intraindividual comparison of 3D flow-dependent subtractive MRA and 2D flow-independent non-subtractive MRA","European Radiology","","26","12","10.1007/s00330-016-4246-1","Gesine KnoblochMarie-Teres LauffSebastian HirschCarsten SchwenkeBernd HammMoritz Wagner","2016","http://link.springer.com/article/10.1007/s00330-016-4246-1","Article"
"Development of silica-encapsulated silver nanoparticles as contrast agents intended for dual-energy mammography","European Radiology","","26","9","10.1007/s00330-015-4152-y","Roshan KarunamuniPratap C. NahaKristen C. LauAjlan Al-ZakiAnatoliy V. PopovEdward J. DelikatnyAndrew TsourkasDavid P. CormodeAndrew D. A. Maidment","2016","http://link.springer.com/article/10.1007/s00330-015-4152-y","Article"
