Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Cardiac MRI assessment of right ventricular function: impact of right bundle branch block on the evaluation of cardiac performance parameters","European Radiology","","25","12","10.1007/s00330-015-3788-y","Robert MartererZeng HongchunSebastian TschaunerMartin KoestenbergerErich Sorantin","2015","http://link.springer.com/article/10.1007/s00330-015-3788-y","Article"
"3.0 Tesla breast magnetic resonance imaging in patients with nipple discharge when mammography and ultrasound fail","European Radiology","","25","5","10.1007/s00330-014-3521-2","Nóra LubinaUlla SchedelbeckAnne RothAndreas Max WengEva GeissingerArnd HönigDietbert HahnThorsten Alexander Bley","2015","http://link.springer.com/article/10.1007/s00330-014-3521-2","Article"
"Retrograde-outflow percutaneous isolated hepatic perfusion using cisplatin: A pilot study on pharmacokinetics and feasibility","European Radiology","","25","6","10.1007/s00330-014-3558-2","Satoru MurataShiro OnozawaTakahiko MineTatsuo UedaFumie SugiharaDaisuke YasuiShin-ichiro KumitaMitsuo Satake","2015","http://link.springer.com/article/10.1007/s00330-014-3558-2","Article"
"Comparison of a flexible versus a rigid breast compression paddle: pain experience, projected breast area, radiation dose and technical image quality","European Radiology","","25","3","10.1007/s00330-014-3422-4","Mireille J. M. BroedersMarloes ten VoordeWouter J. H. VeldkampRuben E. van EngenCary van Landsveld – VerhoevenMachteld N. L. ’t Jong – GunnemanJos de WinKitty Droogh-de GreveEllen PaapGerard J. den Heeten","2015","http://link.springer.com/article/10.1007/s00330-014-3422-4","Article"
"Assessment of image quality and low-contrast detectability in abdominal CT of obese patients: comparison of a novel integrated circuit with a conventional discrete circuit detector at different tube voltages","European Radiology","","25","3","10.1007/s00330-014-3459-4","A. EulerT. HeyeM. KekelidzeG. BongartzZ. Szucs-FarkasC. SommerB. SchmidtSebastian T. Schindera","2015","http://link.springer.com/article/10.1007/s00330-014-3459-4","Article"
"Multiple procedures and cumulative individual radiation exposure in interventional cardiology: A long-term retrospective study","European Radiology","","25","9","10.1007/s00330-015-3672-9","Birgitta M. WeltermannThomas RockGunnar BrixAlexander SchegererPeter BerndtAnja ViehmannSabrina ReindersStefan Gesenhues","2015","http://link.springer.com/article/10.1007/s00330-015-3672-9","Article"
"Altered cortical activation during action observation in amyotrophic lateral sclerosis patients: a parametric functional MRI study","European Radiology","","25","9","10.1007/s00330-015-3671-x","Haiqing LiYan ChenYuxin LiBo YinWeijun TangXiangrong YuWeiyuan HuangDaoying GengBiyun Zhang","2015","http://link.springer.com/article/10.1007/s00330-015-3671-x","Article"
"Influence of field strength, coil type and image resolution on assessment of synovitis by unenhanced MRI – a comparison with contrast-enhanced MRI","European Radiology","","25","4","10.1007/s00330-014-3470-9","Iris EshedSimon KrabbeMikkel ØstergaardPernille BøyesenJakob M. MøllerFlemming TherkildsenOle Rintek MadsenMette AxelsenSusanne Juhl Pedersen","2015","http://link.springer.com/article/10.1007/s00330-014-3470-9","Article"
"Pulmonary adenocarcinomas appearing as part-solid ground-glass nodules: Is measuring solid component size a better prognostic indicator?","European Radiology","","25","2","10.1007/s00330-014-3441-1","Eui Jin HwangChang Min ParkYoungjin RyuSang Min LeeYoung Tae KimYoung Whan KimJin Mo Goo","2015","http://link.springer.com/article/10.1007/s00330-014-3441-1","Article"
"Interscan variation of semi-automated volumetry of subsolid pulmonary nodules","European Radiology","","25","4","10.1007/s00330-014-3478-1","Ernst Th. ScholtenPim A. de JongColin JacobsBram van GinnekenSarah van RielMartin J. WilleminkRozemarijn VliegenthartMatthijs OudkerkHarry J. de KoningNanda HorewegMathias ProkopWillem P. Th. M. MaliHester A. Gietema","2015","http://link.springer.com/article/10.1007/s00330-014-3478-1","Article"
"Dual-time-point O-(2-[18F]fluoroethyl)-L-tyrosine PET for grading of cerebral gliomas","European Radiology","","25","10","10.1007/s00330-015-3691-6","Philipp LohmannHans HerzogElena Rota KopsGabriele StoffelsNatalie JudovChristian FilssNorbert GalldiksLutz TellmannCarolin WeissMichael SabelHeinz Hubert CoenenNadim Jon ShahKarl-Josef Langen","2015","http://link.springer.com/article/10.1007/s00330-015-3691-6","Article"
"Characterization of solitary pulmonary nodules with 18F-FDG PET/CT relative activity distribution analysis","European Radiology","","25","7","10.1007/s00330-015-3592-8","Liang ZhaoLi TongJie LinKun TangSiSi ZhengWenFeng LiDeZhi ChengWeiWei YinXiangWu Zheng","2015","http://link.springer.com/article/10.1007/s00330-015-3592-8","Article"
"Volume-based quantitative FDG PET/CT metrics and their association with optimal debulking and progression-free survival in patients with recurrent ovarian cancer undergoing secondary cytoreductive surgery","European Radiology","","25","11","10.1007/s00330-015-3729-9","H. A. VargasI. A. BurgerD. A. GoldmanM. MiccòR. E. SosaW. WeberD. S. ChiH. HricakE. Sala","2015","http://link.springer.com/article/10.1007/s00330-015-3729-9","Article"
"Liver and spleen stiffness and their ratio assessed by real-time two dimensional-shear wave elastography in patients with liver fibrosis and cirrhosis due to chronic viral hepatitis","European Radiology","","25","11","10.1007/s00330-015-3728-x","Ivica GrgurevicZeljko PuljizDarko BrnicTomislav BokunRenata HeinzlAnita LukicBoris LuksicMilan KujundzicBoris Brkljacic","2015","http://link.springer.com/article/10.1007/s00330-015-3728-x","Article"
"Image-guided microwave thermoablation of hepatic tumours using novel robotic guidance: an early experience","European Radiology","","25","2","10.1007/s00330-014-3398-0","Emmanuel C. MbalisikeThomas J. VoglStefan ZangosKatrin EichlerPrakash BalakrishnanJijo Paul","2015","http://link.springer.com/article/10.1007/s00330-014-3398-0","Article"
"MRI-detected extramural vascular invasion is an independent prognostic factor for synchronous metastasis in patients with rectal cancer","European Radiology","","25","5","10.1007/s00330-014-3527-9","Beomseok SohnJoon-seok LimHonsoul KimSungmin MyoungJunjeong ChoiNam Kyu KimMyeong-Jin Kim","2015","http://link.springer.com/article/10.1007/s00330-014-3527-9","Article"
"Discrepant screening mammography assessments at blinded and non-blinded double reading: impact of arbitration by a third reader on screening outcome","European Radiology","","25","10","10.1007/s00330-015-3711-6","Elisabeth G. KlompenhouwerAdri C. VoogdGerard J. den HeetenLuc J. A. StrobbeVivianne C. Tjan-HeijnenMireille J. M. BroedersLucien E. M. Duijm","2015","http://link.springer.com/article/10.1007/s00330-015-3711-6","Article"
"Radiographic imaging in Ebola Virus Disease: protocol to acquire chest radiographs","European Radiology","","25","11","10.1007/s00330-015-3748-6","Elisa Busi RizziVincenzo PuroVincenzo Schinina’Emanuele NicastriNicola PetrosilloGiuseppe Ippolito","2015","http://link.springer.com/article/10.1007/s00330-015-3748-6","Article"
"High-resolution dynamic angiography using flat-panel volume CT: feasibility demonstration for neuro and lower limb vascular applications","European Radiology","","25","7","10.1007/s00330-015-3612-8","Amit MehndirattaJames D. RabinovMichael GrasruckEric C. LiaoDavid CrandellRajiv Gupta","2015","http://link.springer.com/article/10.1007/s00330-015-3612-8","Article"
"Sonographic cross-sectional area measurement in carpal tunnel syndrome patients: can delta and ratio calculations predict severity compared to nerve conduction studies?","European Radiology","","25","8","10.1007/s00330-015-3649-8","Andrea S. KlauserMohamed M. H. Abd EllahEthan J. HalpernChristian SiedentopfThomas AuerGernot EberleRosa Bellmann-WeilerChristian KremserMartin SojerWolfgang N. LöscherMarkus F. GablGudrun M. FeuchtnerWerner R. Jaschke","2015","http://link.springer.com/article/10.1007/s00330-015-3649-8","Article"
"Abdominal CT predictors of fibrosis in patients with chronic pancreatitis undergoing surgery","European Radiology","","25","5","10.1007/s00330-014-3526-x","Amitasha SinhaVikesh K. SinghMichael CruiseElham AfghaniKaren MatsukumaSumera AliDana K. AndersenMartin A. MakarySiva P. RamanElliot K. FishmanAtif Zaheer","2015","http://link.springer.com/article/10.1007/s00330-014-3526-x","Article"
"Detection and quantification of the solid component in pulmonary subsolid nodules by semiautomatic segmentation","European Radiology","","25","2","10.1007/s00330-014-3427-z","Ernst Th. ScholtenColin JacobsBram van GinnekenSarah van RielRozemarijn VliegenthartMatthijs OudkerkHarry J. de KoningNanda HorewegMathias ProkopHester A. GietemaWillem P. Th.M. MaliPim A. de Jong","2015","http://link.springer.com/article/10.1007/s00330-014-3427-z","Article"
"Embolization of renal arteries before transplantation in patients with polycystic kidney disease: a single institution long-term experience","European Radiology","","25","11","10.1007/s00330-015-3730-3","F. PetitpierreF. CornelisL. CouziA. S. LasserreE. TricaudY. Le BrasP. MervilleC. CombeJ. M. FerriereN. Grenier","2015","http://link.springer.com/article/10.1007/s00330-015-3730-3","Article"
"Performance of Automated Software in the Assessment of Segmental Left Ventricular Function in Cardiac CT: Comparison with Cardiac Magnetic Resonance","European Radiology","","25","12","10.1007/s00330-015-3767-3","Rui WangFelix G. MeinelU. Joseph SchoepfChristian CansteinJames V. SpearmanCarlo N. De Cecco","2015","http://link.springer.com/article/10.1007/s00330-015-3767-3","Article"
"Interdependencies of acquisition, detection, and reconstruction techniques on the accuracy of iodine quantification in varying patient sizes employing dual-energy CT","European Radiology","","25","3","10.1007/s00330-014-3447-8","Daniele MarinJose J. Pratts-EmanuelliAchille MiletoDaniela B. HusarikMustafa R. BashirRendon C. NelsonDaniel T. Boll","2015","http://link.springer.com/article/10.1007/s00330-014-3447-8","Article"
"Detailed analysis of the density change on chest CT of COPD using non-rigid registration of inspiration/expiration CT scans","European Radiology","","25","2","10.1007/s00330-014-3418-0","Eun Young KimJoon Beom SeoHyun Joo LeeNamkug KimEunsol LeeSang Min LeeSang Young OhHye Jeon HwangYeon-Mok OhSang-Do Lee","2015","http://link.springer.com/article/10.1007/s00330-014-3418-0","Article"
"18F-FDG Uptake at the Surgical Margin after Hepatic Resection: Patterns of Uptake and Differential Diagnosis","European Radiology","","25","8","10.1007/s00330-015-3631-5","Silanath PeungjesadaThomas A. AloiaPatricia FoxBeth ChasenSooyoung ShinAli BaiomyEvelyne M. Loyer","2015","http://link.springer.com/article/10.1007/s00330-015-3631-5","Article"
"Malignancy risk and characteristics of thyroid nodules with two consecutive results of atypia of undetermined significance or follicular lesion of undetermined significance on cytology","European Radiology","","25","9","10.1007/s00330-015-3668-5","Vivian Youngjean ParkEun-Kyung KimJin Young KwakJung Hyun YoonHee Jung Moon","2015","http://link.springer.com/article/10.1007/s00330-015-3668-5","Article"
"Anastomotic leakage after colorectal surgery: diagnostic accuracy of CT","European Radiology","","25","12","10.1007/s00330-015-3795-z","Paul KauvSamir BenadjaoudEmmanuel CurisIsabelle Boulay-ColettaJerome LoriauMarc Zins","2015","http://link.springer.com/article/10.1007/s00330-015-3795-z","Article"
"Chest HRCT findings in acute transformation of adult T-cell lymphoma/leukemia","European Radiology","","25","6","10.1007/s00330-014-3565-3","Fumito OkadaHaruka SatoAhmad Khalid OmeriAsami OnoKouhei TokuyamaYumiko AndoAkira MatsumotoMasao OgataKazuhiro KohnoKuniko TakanoHiromu Mori","2015","http://link.springer.com/article/10.1007/s00330-014-3565-3","Article"
"High resolution MRI for preoperative work-up of neonates with an anorectal malformation: a direct comparison with distal pressure colostography/fistulography","European Radiology","","25","12","10.1007/s00330-015-3786-0","Maarten G. ThomeerAnnick DevosMaarten LequinNanko De GraafConny J. H. M. MeeussenMorteza MeradjiIvo De BlaauwCornelius E. J. Sloots","2015","http://link.springer.com/article/10.1007/s00330-015-3786-0","Article"
"Reduced white matter integrity and cognitive deficits in maintenance hemodialysis ESRD patients: A diffusion-tensor study","European Radiology","","25","3","10.1007/s00330-014-3466-5","Ruijie ZhangKai LiuLinfeng YangTao ZhouShaowen QianBo LiZhaohui PengMin LiShengpeng SangQingjun JiangGang Sun","2015","http://link.springer.com/article/10.1007/s00330-014-3466-5","Article"
"Dual-source cardiac computed tomography angiography (CCTA) in the follow-up of cardiac transplant: comparison of image quality and radiation dose using three different imaging protocols","European Radiology","","25","8","10.1007/s00330-015-3650-2","D. BeitzkeV. Berger-KulemannV. SchöpfS. UnterhumerE. SpitzerG. M. FeuchtnerM. GyöngyösiK. Uyanik-UenalA. ZuckermannC. LoeweF. Wolf","2015","http://link.springer.com/article/10.1007/s00330-015-3650-2","Article"
"18-F fluorodeoxyglucose uptake in positron emission tomography as a pathological grade predictor for renal clear cell carcinomas","European Radiology","","25","10","10.1007/s00330-015-3687-2","Yoshifumi NodaMasayuki KanematsuSatoshi GoshimaNatsuko SuzuiYoshinobu HiroseKengo MatsunagaHironori NishiboriHiroshi KondoHaruo WatanabeHiroshi KawadaNobuyuki KawaiYukichi TanahashiKyongtae T. Bae","2015","http://link.springer.com/article/10.1007/s00330-015-3687-2","Article"
"Temperature dependence of postmortem MR quantification for soft tissue discrimination","European Radiology","","25","8","10.1007/s00330-015-3588-4","Wolf-Dieter ZechNicole SchwendenerAnders PerssonMarcel J. WarntjesChristian Jackowski","2015","http://link.springer.com/article/10.1007/s00330-015-3588-4","Article"
"Opportunistic screening for osteoporosis on routine computed tomography? An external validation study","European Radiology","","25","7","10.1007/s00330-014-3584-0","Constantinus F. BuckensGawein DijkhuisBart de KeizerHarald J. VerhaarPim A. de Jong","2015","http://link.springer.com/article/10.1007/s00330-014-3584-0","Article"
"Contrast enhancement pattern on multidetector CT predicts malignancy in pancreatic endocrine tumours","European Radiology","","25","3","10.1007/s00330-014-3485-2","Carla CappelliUgo BoggiSalvatore MazzeoRosa CervelliDaniela CampaniNiccola FunelBenedetta Pontillo ContilloCarlo Bartolozzi","2015","http://link.springer.com/article/10.1007/s00330-014-3485-2","Article"
"Scaled signal intensity of uterine fibroids based on T2-weighted MR images: a potential objective method to determine the suitability for magnetic resonance-guided focused ultrasound surgery of uterine fibroids","European Radiology","","25","12","10.1007/s00330-015-3806-0","Hyun ParkSang-Wook YoonAmit Sokolov","2015","http://link.springer.com/article/10.1007/s00330-015-3806-0","Article"
"Perfusion volume correlates, percentage of involution, and clinical efficacy at diverse follow-up survey times after MR-guided focused ultrasound surgery in uterine fibroids: first report in a Mexican mestizo population","European Radiology","","25","10","10.1007/s00330-015-3707-2","Ana Luz Carrasco-ChoqueYeni Fernandez-de LaraIngrid Vivas-BonillaCecilia Romero-TrejoAntonio R. VillaErnesto Roldan-Valadez","2015","http://link.springer.com/article/10.1007/s00330-015-3707-2","Article"
"CT findings suggesting anastomotic leak and predicting the recovery period following gastric surgery","European Radiology","","25","7","10.1007/s00330-015-3608-4","Tae Ho KimJung Hoon KimCheong-Il ShinSe Hyung KimJoon Koo HanByung Ihn Choi","2015","http://link.springer.com/article/10.1007/s00330-015-3608-4","Article"
"Suction/Inspiration against resistance or standardized Mueller maneuver : a new breathing technique to improve contrast density within the pulmonary artery: a pilot CT study","European Radiology","","25","11","10.1007/s00330-015-3735-y","Andreas GutzeitJohannes M. FroehlichStephan WältiJustus E. RoosMatthias MeissnitzerKlaus HerganConstantin von WeymarnDavid CzellMatthias GoyenCarolin Reischauer","2015","http://link.springer.com/article/10.1007/s00330-015-3735-y","Article"
"Perfusion imaging of parotid gland tumours: usefulness of arterial spin labeling for differentiating Warthin’s tumours","European Radiology","","25","11","10.1007/s00330-015-3755-7","Hiroki KatoMasayuki KanematsuHaruo WatanabeKimihiro KajitaKeisuke MizutaMitsuhiro AokiTomoyuki Okuaki","2015","http://link.springer.com/article/10.1007/s00330-015-3755-7","Article"
"Initial results of a new generation dual source CT system using only an in-plane comb filter for ultra-high resolution temporal bone imaging","European Radiology","","25","1","10.1007/s00330-014-3406-4","Mathias MeyerHolger HaubenreisserRainer RaupachBernhard SchmidtFlorian LietzmannChristianne LeideckerThomas AllmendingerThomas FlohrLothar R. SchadStefan O. SchoenbergThomas Henzler","2015","http://link.springer.com/article/10.1007/s00330-014-3406-4","Article"
"Use of Model-Based Iterative Reconstruction (MBIR) in reduced-dose CT for routine follow-up of patients with malignant lymphoma: dose savings, image quality and phantom study","European Radiology","","25","8","10.1007/s00330-015-3656-9","Edouard HérinFrançois GardavaudMélanie ChiaradiaPauline BeaussartPhilippe RichardMadeleine CavetJean-François DeuxCorinne HaiounEmmanuel IttiAlain RahmouniAlain Luciani","2015","http://link.springer.com/article/10.1007/s00330-015-3656-9","Article"
"Assessment of an Advanced Monoenergetic Reconstruction Technique in Dual-Energy Computed Tomography of Head and Neck Cancer","European Radiology","","25","8","10.1007/s00330-015-3627-1","Moritz H. AlbrechtJan-Erik ScholtzJohannes KraftRalf W. BauerMoritz KaupPatricia DewesAndreas M. BucherIris BurckJens WagenblastThomas LehnertJ. Matthias KerlThomas J. VoglJulian L. Wichmann","2015","http://link.springer.com/article/10.1007/s00330-015-3627-1","Article"
"Radiation dose and image quality of 70 kVp cerebral CT angiography with optimized sinogram-affirmed iterative reconstruction: comparison with 120 kVp cerebral CT angiography","European Radiology","","25","5","10.1007/s00330-014-3533-y","Guo Zhong ChenLong Jiang ZhangU. Joseph SchoepfJulian L. WichmannCole M. MillikenChang Sheng ZhouLi QiSong LuoGuang Ming Lu","2015","http://link.springer.com/article/10.1007/s00330-014-3533-y","Article"
"Caveat of measuring perfusion indexes using intravoxel incoherent motion magnetic resonance imaging in the human brain","European Radiology","","25","8","10.1007/s00330-015-3655-x","Wen-Chau WuYa-Fang ChenHan-Min TsengShun-Chung YangPei-Chi My","2015","http://link.springer.com/article/10.1007/s00330-015-3655-x","Article"
"Assessing hepatic fibrosis: comparing the intravoxel incoherent motion in MRI with acoustic radiation force impulse imaging in US","European Radiology","","25","12","10.1007/s00330-015-3774-4","Chih-Horng WuMing-Chih HoYung-Ming JengPo-Chin LiangRey-Heng HuHong-Shiee LaiTiffany Ting-Fang Shih","2015","http://link.springer.com/article/10.1007/s00330-015-3774-4","Article"
"Anatomical criteria of malignancy by computed tomography angiography in patients with anomalous coronary arteries with an interarterial course","European Radiology","","25","3","10.1007/s00330-014-3454-9","Golmehr AshrafpoorNicolas DanchinLucile HouyelRamzi RamadanEmre BelliJean-François Paul","2015","http://link.springer.com/article/10.1007/s00330-014-3454-9","Article"
"Dixon imaging-based partial volume correction improves quantification of choline detected by breast 3D-MRSI","European Radiology","","25","3","10.1007/s00330-014-3425-1","Lenka MinarikovaStephan GruberWolfgang BognerKatja Pinker-DomenigPascal A. T. BaltzerThomas H. HelbichSiegfried TrattnigMarek Chmelik","2015","http://link.springer.com/article/10.1007/s00330-014-3425-1","Article"
"Prevalence and configuration of pulmonary nodules on multi-row CT in children without malignant diseases","European Radiology","","25","9","10.1007/s00330-015-3675-6","Julius RenneChristin LinderkampFrank WackerLars-Daniel BertholdJürgen Weidemann","2015","http://link.springer.com/article/10.1007/s00330-015-3675-6","Article"
"Outcomes after fluoroscopy-guided iliopsoas bursa injection for suspected iliopsoas tendinopathy","European Radiology","","25","3","10.1007/s00330-014-3453-x","Christoph A. AgtenAndrea B. RosskopfPatrick O. ZinggCynthia K. PetersonChristian W. A. Pfirrmann","2015","http://link.springer.com/article/10.1007/s00330-014-3453-x","Article"
"Analysis of normal-appearing white matter of multiple sclerosis by tensor-based two-compartment model of water diffusion","European Radiology","","25","6","10.1007/s00330-014-3572-4","Yasuhiko TachibanaTakayuki ObataMariko YoshidaMasaaki HoriKoji KamagataMichimasa SuzukiIssei FukunagaKouhei KamiyaKazumasa YokoyamaNobutaka HattoriTomio InoueShigeki Aoki","2015","http://link.springer.com/article/10.1007/s00330-014-3572-4","Article"
"Dengue encephalitis with predominant cerebellar involvement: Report of eight cases with MR and CT imaging features","European Radiology","","25","3","10.1007/s00330-014-3473-6","Vinay HegdeZarina AzizSharath KumarMaya BhatChandrajit PrasadA. K. GuptaM. NetravathiJitender Saini","2015","http://link.springer.com/article/10.1007/s00330-014-3473-6","Article"
"Cardiac pathologies in female carriers of Duchenne muscular dystrophy assessed by cardiovascular magnetic resonance imaging","European Radiology","","25","10","10.1007/s00330-015-3694-3","Juliane SchelhornAnne SchoeneckerUlrich NeudorfHaemi SchemuthFelix NensaKai NassensteinMichael ForstingUlrike ScharaThomas Schlosser","2015","http://link.springer.com/article/10.1007/s00330-015-3694-3","Article"
"Image quality of iterative reconstruction in cranial CT imaging: comparison of model-based iterative reconstruction (MBIR) and adaptive statistical iterative reconstruction (ASiR)","European Radiology","","25","1","10.1007/s00330-014-3374-8","S. NotohamiprodjoZ. DeakF. MeurerF. MaertzF. G. MueckL. L. GeyerS. Wirth","2015","http://link.springer.com/article/10.1007/s00330-014-3374-8","Article"
"Bowel cleansing before CT colonography: comparison between two minimal-preparation regimens","European Radiology","","25","1","10.1007/s00330-014-3345-0","F. IafrateM. IannittiM. CiolinaP. BaldassariA. PichiA. Laghi","2015","http://link.springer.com/article/10.1007/s00330-014-3345-0","Article"
"Impact of iterative reconstruction on the diagnosis of acute pulmonary embolism (PE) on reduced-dose chest CT angiograms","European Radiology","","25","4","10.1007/s00330-014-3393-5","François PontanaSimon HenryAlain DuhamelJean-Baptiste FaivreNunzia TacelliJulien PagniezJacques RemyMartine Remy-Jardin","2015","http://link.springer.com/article/10.1007/s00330-014-3393-5","Article"
"In-vivo monitoring of acute DSS-Colitis using Colonoscopy, high resolution Ultrasound and bench-top Magnetic Resonance Imaging in Mice","European Radiology","","25","10","10.1007/s00330-015-3714-3","J. WalldorfM. HermannM. PorznerS. PohlH. MetzK. MäderA. ZipprichB. ChristT. Seufferlein","2015","http://link.springer.com/article/10.1007/s00330-015-3714-3","Article"
"Improved dopamine transporter binding activity after bone marrow mesenchymal stem cell transplantation in a rat model of Parkinson’s disease: small animal positron emission tomography study with F-18 FP-CIT","European Radiology","","25","5","10.1007/s00330-014-3549-3","Bok-Nam ParkJang-Hee KimKwanjae LeeSo Hyun ParkYoung-Sil An","2015","http://link.springer.com/article/10.1007/s00330-014-3549-3","Article"
"C-Arm Cone-Beam CT Virtual Navigation-Guided Percutaneous Mediastinal Mass Biopsy: Diagnostic Accuracy and Complications","European Radiology","","25","12","10.1007/s00330-015-3762-8","Hyungjin KimChang Min ParkSang Min LeeJin Mo Goo","2015","http://link.springer.com/article/10.1007/s00330-015-3762-8","Article"
"Inter-observer agreement for the evaluation of bone involvement on Whole Body Low Dose Computed Tomography (WBLDCT) in Multiple Myeloma (MM)","European Radiology","","25","11","10.1007/s00330-015-3733-0","M. ZacchinoP. A. BonaffiniA. CorsoV. MinettiA. NasattiC. TinelliR. DoreF. CalliadaS. Sironi","2015","http://link.springer.com/article/10.1007/s00330-015-3733-0","Article"
"In-vivo detection of the erythropoietin receptor in tumours using positron emission tomography","European Radiology","","25","2","10.1007/s00330-014-3413-5","Felix FugeDennis DoleschelAnne RixFelix GremseAxel WessnerOliver WinzFelix MottaghyWiltrud LederleFabian Kiessling","2015","http://link.springer.com/article/10.1007/s00330-014-3413-5","Article"
"Detection of Active Sacroiliitis with Ankylosing Spondylitis through Intravoxel Incoherent Motion Diffusion-Weighted MR Imaging","European Radiology","","25","9","10.1007/s00330-015-3634-2","Ying-hua ZhaoShao-lin LiZai-yi LiuXin ChenXiang-cheng ZhaoShao-yong HuZhen-hua LiuYing-jie Mei MSQueenie ChanChang-hong Liang","2015","http://link.springer.com/article/10.1007/s00330-015-3634-2","Article"
"Cerebral computed tomography angiography using a 70 kVp protocol: improved vascular enhancement with a reduced volume of contrast medium and radiation dose","European Radiology","","25","5","10.1007/s00330-014-3540-z","Eun-Suk ChoTae-Sub ChungSung Jun AhnKyoungHoon ChongJang Hun BaekSang Hyun Suh","2015","http://link.springer.com/article/10.1007/s00330-014-3540-z","Article"
"Whole-body intravoxel incoherent motion imaging","European Radiology","","25","7","10.1007/s00330-014-3577-z","Lukas FilliMoritz C. WurnigRoger LuechingerChristian EberhardtRoman GuggenbergerAndreas Boss","2015","http://link.springer.com/article/10.1007/s00330-014-3577-z","Article"
"Diffusion-weighted MRI for uveal melanoma liver metastasis detection","European Radiology","","25","8","10.1007/s00330-015-3662-y","Mathilde WagnerPascale MarianiFrançois Clément BidardManuel Jorge RodriguesFereshteh FarkhondehNathalie CassouxSophie Piperno-NeumannSlavomir PetrasVincent Servois","2015","http://link.springer.com/article/10.1007/s00330-015-3662-y","Article"
"A new diagnostic score to detect osteoporosis in patients undergoing lumbar spine MRI","European Radiology","","25","10","10.1007/s00330-015-3699-y","Michele BandiraliGiovanni Di LeoGiacomo Davide Edoardo PapiniCarmelo MessinaLuca Maria SconfienzaFabio Massimo UlivieriFrancesco Sardanelli","2015","http://link.springer.com/article/10.1007/s00330-015-3699-y","Article"
"Low-dose biplanar radiography can be used in children and adolescents to accurately assess femoral and tibial torsion and greatly reduce irradiation","European Radiology","","25","6","10.1007/s00330-014-3560-8","Olivier MeyrignacRamiro MorenoChristiane BauninJulie VialFranck AccadbledAgnes SommetJérome Sales de GauzyNicolas Sans","2015","http://link.springer.com/article/10.1007/s00330-014-3560-8","Article"
"Mandatory imaging cuts costs and reduces the rate of unnecessary surgeries in the diagnostic work-up of patients suspected of having appendicitis","European Radiology","","25","5","10.1007/s00330-014-3531-0","M. J. LahayeD. M. J. LambregtsE. MutsaersB. A. B. EssersS. BreukinkV. C. CappendijkG. L. BeetsR. G. H. Beets-Tan","2015","http://link.springer.com/article/10.1007/s00330-014-3531-0","Article"
"Iohexol versus diatrizoate for fecal/fluid tagging during CT colonography performed with cathartic preparation: comparison of examination quality","European Radiology","","25","6","10.1007/s00330-014-3568-0","Bohyun KimSeong Ho ParkGil-Sun HongJu Hee LeeJong Seok LeeHyun Jin KimAh Young KimHyun Kwon Ha","2015","http://link.springer.com/article/10.1007/s00330-014-3568-0","Article"
"Four-year cardiac magnetic resonance (CMR) follow-up of patients treated with percutaneous pulmonary valve stent implantation","European Radiology","","25","12","10.1007/s00330-015-3781-5","Francesco SecchiElda Chiara RestaPaola Maria CannaòSilvia TresoldiGianfranco ButeraMario CarminatiFrancesco Sardanelli","2015","http://link.springer.com/article/10.1007/s00330-015-3781-5","Article"
"Lung MRI of invasive fungal infection at 3 Tesla: evaluation of five different pulse sequences and comparison with multidetector computed tomography (MDCT)","European Radiology","","25","2","10.1007/s00330-014-3432-2","Chenggong YanXiangliang TanQi WeiRu FengCaixia LiYuankui WuPeng HaoQueenie ChanWei XiongJun XuYikai Xu","2015","http://link.springer.com/article/10.1007/s00330-014-3432-2","Article"
"Diagnostic performance of CT-arthrography and 1.5T MR-arthrography for the assessment of glenohumeral joint cartilage: a comparative study with arthroscopic correlation","European Radiology","","25","4","10.1007/s00330-014-3469-2","Patrick OmoumiAlexandra RubiniJean-Emile DubucBruno C. Vande BergFrédéric E. Lecouvet","2015","http://link.springer.com/article/10.1007/s00330-014-3469-2","Article"
"Computer-aided stenosis detection at coronary CT angiography: effect on performance of readers with different experience levels","European Radiology","","25","3","10.1007/s00330-014-3460-y","Christian ThiloMulugeta GebregziabherFelix G. MeinelRoman GoldenbergJohn W. Nance Jr.Elisabeth M. ArnoldiLashonda D. SomaUllrich EbersbergerPhilip BlankeRichard L. CourseyMichael A. RosenblumPeter L. ZwernerU. Joseph Schoepf","2015","http://link.springer.com/article/10.1007/s00330-014-3460-y","Article"
"Strain ratio measurement of femoral cartilage by real-time elastosonography: preliminary results","European Radiology","","25","4","10.1007/s00330-014-3497-y","Nurdan CayAli IpekCetin IsikOzlem UnalMerve Gulbiz KartalHalil ArslanMurat Bozkurt","2015","http://link.springer.com/article/10.1007/s00330-014-3497-y","Article"
"Veins in plaques of multiple sclerosis patients – a longitudinal magnetic resonance imaging study at 7 Tesla –","European Radiology","","25","10","10.1007/s00330-015-3719-y","Assunta Dal-BiancoSimon HametnerGünther GrabnerMelanie SchernthanerClaudia KronnerwetterAndreas ReitnerClemens VassKarl KircherEduard AuffFritz LeutmezerKarl VassSiegfried Trattnig","2015","http://link.springer.com/article/10.1007/s00330-015-3719-y","Article"
