Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"MR neurography in traumatic, non-obstetric paediatric brachial plexopathy","European Radiology","","","","10.1007/s00330-017-5217-x","Vaishali UpadhyayaDivya Narain UpadhyayaBrijesh Mishra","2018","http://link.springer.com/article/10.1007/s00330-017-5217-x","Article"
"Machine learning-based quantitative texture analysis of CT images of small renal masses: Differentiation of angiomyolipoma without visible fat from renal cell carcinoma","European Radiology","","28","4","10.1007/s00330-017-5118-z","Zhichao FengPengfei RongPeng CaoQingyu ZhouWenwei ZhuZhimin YanQianyun LiuWei Wang","2018","http://link.springer.com/article/10.1007/s00330-017-5118-z","Article"
"Evaluation of pain during high-intensity focused ultrasound ablation of benign thyroid nodules","European Radiology","","","","10.1007/s00330-017-5200-6","Brian H. H. LangYu-Cho WooKeith Wan-Hang Chiu","2018","http://link.springer.com/article/10.1007/s00330-017-5200-6","Article"
"To evaluate the feasibility of magnetic resonance imaging in predicting unusual site ectopic pregnancy: a retrospective cohort study","European Radiology","","","","10.1007/s00330-017-5237-6","Gabriele MasselliMartina DermeMaria Grazia PiccioniVincenzo SpinaFrancesca LaghiGianfranco GualdiMarialuisa Framarino-dei-Malatesta","2018","http://link.springer.com/article/10.1007/s00330-017-5237-6","Article"
"Optimisation of the MR protocol in pregnant women with suspected acute appendicitis","European Radiology","","28","2","10.1007/s00330-017-5038-y","Ilah ShinYong Eun ChungChansik AnHye Sun LeeHonsoul KimJoon Seok LimMyeong-Jin Kim","2018","http://link.springer.com/article/10.1007/s00330-017-5038-y","Article"
"Third generation dual-source CT enables accurate diagnosis of coronary restenosis in all size stents with low radiation dose and preserved image quality","European Radiology","","","","10.1007/s00330-017-5256-3","Yuehua LiMengmeng YuWenbin LiZhigang LuMeng WeiJiayin Zhang","2018","http://link.springer.com/article/10.1007/s00330-017-5256-3","Article"
"3D T2-weighted imaging to shorten multiparametric prostate MRI protocols","European Radiology","","28","4","10.1007/s00330-017-5120-5","Stephan H. PolanecMathias LazarGeorg J. WengertHubert BickelClaudio SpickMartin SusaniShahrokh ShariatPaola ClauserPascal A. T. Baltzer","2018","http://link.springer.com/article/10.1007/s00330-017-5120-5","Article"
"Could new reconstruction CT techniques challenge MRI for the detection of brain metastases in the context of initial lung cancer staging?","European Radiology","","28","2","10.1007/s00330-017-5021-7","Domitille MillonDavid BylPhilippe CollardSamantha E. CambierAline G. Van MaanenAlain VlassenbroekEmmanuel E. Coche","2018","http://link.springer.com/article/10.1007/s00330-017-5021-7","Article"
"GRASE Revisited: breath-hold three-dimensional (3D) magnetic resonance cholangiopancreatography using a Gradient and Spin Echo (GRASE) technique at 3T","European Radiology","","","","10.1007/s00330-017-5275-0","Ju Gang NamJeong Min LeeHyo-Jin KangSang Min LeeEunju KimJohannes M. PeetersJeong Hee Yoon","2018","http://link.springer.com/article/10.1007/s00330-017-5275-0","Article"
"Fluoroscopy-guided balloon dilation in patients with Eustachian tube dysfunction","European Radiology","","28","3","10.1007/s00330-017-5040-4","Kun Yung KimJiaywei TsauoHo-Young SongHong Ju ParkWoo Seok KangJung-Hoon ParkZhe Wang","2018","http://link.springer.com/article/10.1007/s00330-017-5040-4","Article"
"Significant changes of T2 value in the peripheral zone and seminal vesicles after ejaculation","European Radiology","","28","3","10.1007/s00330-017-5077-4","Takeshi ShinYasushi KajiToshiro ShukuyaMiwako NozakiShigehiro SohHiroshi Okada","2018","http://link.springer.com/article/10.1007/s00330-017-5077-4","Article"
"Assessment of acute kidney injury with T1 mapping MRI following solid organ transplantation","European Radiology","","28","1","10.1007/s00330-017-4943-4","Matti PeperhoveVan Dai Vo ChieuMi-Sun JangMarcel GutberletDagmar HartungSusanne TewesGregor WarneckeChristiane FegbeutelAxel HaverichWilfried GwinnerFrank LehnerJan Hinrich BräsenHermann HallerFrank WackerFaikah GuelerKatja Hueper","2018","http://link.springer.com/article/10.1007/s00330-017-4943-4","Article"
"Identification of intraplaque haemorrhage in carotid artery by simultaneous non-contrast angiography and intraPlaque haemorrhage (SNAP) imaging: a magnetic resonance vessel wall imaging study","European Radiology","","28","4","10.1007/s00330-017-5096-1","Dongye LiHuilin ZhaoXiaoyi ChenShuo ChenHuiyu QiaoLe HeRui LiJianrong XuChun YuanXihai Zhao","2018","http://link.springer.com/article/10.1007/s00330-017-5096-1","Article"
"Diagnostic value of the stand-alone synthetic image in digital breast tomosynthesis examinations","European Radiology","","28","2","10.1007/s00330-017-4991-9","Julia GarayoaMargarita ChevalierMaria CastilloIgnacio Mahillo-FernándezNajim Amallal El OuahabiCarmen EstradaAlejandro TejerinaOlivia BenitezJulio Valverde","2018","http://link.springer.com/article/10.1007/s00330-017-4991-9","Article"
"Is the brain spared in Crimean-Congo haemorrhagic fever? An MR-SWI study to reveal CNS involvement","European Radiology","","","","10.1007/s00330-018-5310-9","Bilge Öztoprakİbrahim ÖztoprakAynur Engin","2018","http://link.springer.com/article/10.1007/s00330-018-5310-9","Article"
"The changing face of cancer diagnosis: From computational image analysis to systems biology","European Radiology","","","","10.1007/s00330-018-5347-9","Fabian Kiessling","2018","http://link.springer.com/article/10.1007/s00330-018-5347-9","Article"
"Anatomy of the retro-oesophageal major aortopulmonary collateral arteries in patients with pulmonary atresia with ventricular septal defect: results from preoperative CTA","European Radiology","","","","10.1007/s00330-017-5224-y","Qianjun JiaJianzheng CenJinglei LiJian ZhuangHui LiuQun ZhangXiaoqing LiuMeiping HuangChanghong Liang","2018","http://link.springer.com/article/10.1007/s00330-017-5224-y","Article"
"Comparison of intravoxel incoherent motion diffusion-weighted imaging between turbo spin-echo and echo-planar imaging of the head and neck","European Radiology","","28","1","10.1007/s00330-017-4990-x","Ryoji MikayamaHidetake YabuuchiShinjiro SonodaKoji KobayashiKazuya NagatomoMitsuhiro KimuraSatoshi KawanamiTakeshi KamitaniSeiji KumazawaHiroshi Honda","2018","http://link.springer.com/article/10.1007/s00330-017-4990-x","Article"
"Determining procedures for simulation-based training in radiology: a nationwide needs assessment","European Radiology","","","","10.1007/s00330-017-5244-7","Leizl Joy NayahanganKristina Rue NielsenElisabeth Albrecht-BesteMichael Bachmann NielsenCharlotte PaltvedKaren Gilboe Lindorff-LarsenBjørn Ulrik NielsenLars Konge","2018","http://link.springer.com/article/10.1007/s00330-017-5244-7","Article"
"Efficacy of double inversion recovery magnetic resonance imaging for the evaluation of the synovium in the femoro-patellar joint without contrast enhancement","European Radiology","","28","2","10.1007/s00330-017-5017-3","Ye Na SonWook JinGeon-Ho JahngJang Gyu ChaYong Sung ParkSeong Jong YunSo Young ParkJi Seon ParkKyung Nam Ryu","2018","http://link.springer.com/article/10.1007/s00330-017-5017-3","Article"
"Assessment of micro-dose biplanar radiography in lower limb measurements in children","European Radiology","","28","4","10.1007/s00330-017-5144-x","Héloïse LerissonÉlisa Amzallag-BellengerAurélie Cebulski-DelebarreEric NectouxGeoffrey DesmulliezAlain DuhamelElodie DrumezBernard HerbauxNathalie Boutry","2018","http://link.springer.com/article/10.1007/s00330-017-5144-x","Article"
"Particulate versus non-particulate corticosteroids for transforaminal nerve root blocks: Comparison of outcomes in 494 patients with lumbar radiculopathy","European Radiology","","28","3","10.1007/s00330-017-5045-z","Susanne BenslerReto SutterChristian W. A. PfirrmannCynthia K. Peterson","2018","http://link.springer.com/article/10.1007/s00330-017-5045-z","Article"
"Percutaneous cryoablation for the treatment of osteoid osteoma in the adult population","European Radiology","","","","10.1007/s00330-017-5164-6","Elodie SantiagoVanessa PaulyGilles BrunDaphné GuenounPierre ChampsaurThomas Le Corroller","2018","http://link.springer.com/article/10.1007/s00330-017-5164-6","Article"
"Gadolinium retention after administration of contrast agents based on linear chelators and the recommendations of the European Medicines Agency","European Radiology","","28","4","10.1007/s00330-017-5065-8","Ilona A. DekkersRick RoosAart J. van der Molen","2018","http://link.springer.com/article/10.1007/s00330-017-5065-8","Article"
"Feasibility and clinical value of CT-guided 125I brachytherapy for metastatic soft tissue sarcoma after first-line chemotherapy failure","European Radiology","","28","3","10.1007/s00330-017-5036-0","Zhiqiang MoTao ZhangYanling ZhangZhanwang XiangHuzhen YanZhihui ZhongFei GaoFujun Zhang","2018","http://link.springer.com/article/10.1007/s00330-017-5036-0","Article"
"Comparison of digital mammography and digital breast tomosynthesis in the detection of architectural distortion","European Radiology","","28","1","10.1007/s00330-017-4968-8","Elizabeth H. DibbleAna P. LourencoGrayson L. BairdRobert C. WardA. Stanley MaynardMartha B. Mainiero","2018","http://link.springer.com/article/10.1007/s00330-017-4968-8","Article"
"Incremental diagnostic value of targeted biopsy using mpMRI-TRUS fusion versus 14-fragments prostatic biopsy: a prospective controlled study","European Radiology","","28","1","10.1007/s00330-017-4939-0","Guilherme C. MariottiPriscila M. FalsarellaRodrigo G. GarciaMarcos R. G. QueirozGustavo C. LemosRonaldo H. Baroni","2018","http://link.springer.com/article/10.1007/s00330-017-4939-0","Article"
"Coronary CT angiography in patients with atrial fibrillation: Standard-dose and low-dose imaging with a high-resolution whole-heart CT scanner","European Radiology","","","","10.1007/s00330-017-5282-1","Anna MatveevaRainer R. SchmittKaroline EdtingerMatthias WagnerSebastian KerberThomas DenekeMichael UderSebastian Barth","2018","http://link.springer.com/article/10.1007/s00330-017-5282-1","Article"
"Clinical utility of visualisation of nigrosome-1 in patients with Parkinson’s disease","European Radiology","","28","2","10.1007/s00330-017-4950-5","Albert StezinRajini M. NaduthotaRagasudha BottaShriram VaradharajanAbhishek LenkaJitender SainiRavi YadavPramod Kumar Pal","2018","http://link.springer.com/article/10.1007/s00330-017-4950-5","Article"
"Fluoroscopic percutaneous brush cytology, forceps biopsy and both in tandem for diagnosis of malignant biliary obstruction","European Radiology","","28","2","10.1007/s00330-017-4987-5","Johannes BoosRaphael J. YooJennifer SteinkelerGamze AyataMuneeb AhmedAmmar SarwarJeffrey WeinsteinSalomao FaintuchOlga R. Brook","2018","http://link.springer.com/article/10.1007/s00330-017-4987-5","Article"
"PET/CT predicts bone marrow involvement in paediatric non-Hodgkin lymphoma and may preclude the need for bone marrow biopsy in selected patients","European Radiology","","","","10.1007/s00330-018-5306-5","Suyun ChenShaoyan WangKejun HeChao MaHongliang FuHui Wang","2018","http://link.springer.com/article/10.1007/s00330-018-5306-5","Article"
"Does patient age affect the PPV3 of ACR BI-RADS Ultrasound categories 4 and 5 in the diagnostic setting?","European Radiology","","","","10.1007/s00330-017-5203-3","Yue HuYaping YangRan GuLiang JinShiyu ShenFengtao LiuHongli WangJingsi MeiXiaofang JiangQiang LiuFengxi Su","2018","http://link.springer.com/article/10.1007/s00330-017-5203-3","Article"
"From radiation osteitis to osteoradionecrosis: incidence and MR morphology of radiation-induced sacral pathologies following pelvic radiotherapy","European Radiology","","","","10.1007/s00330-018-5325-2","Adrian J. MeixelHenrik HauswaldStefan DelormeBjörn Jobke","2018","http://link.springer.com/article/10.1007/s00330-018-5325-2","Article"
"Are pancreatic IPMN volumes measured on MRI images more reproducible than diameters? An assessment in a large single-institution cohort","European Radiology","","","","10.1007/s00330-017-5268-z","Pallavi PandeyAnkur PandeyFarnaz Najmi VarzanehMounes Aliyari GhasabehDaniel FouladiPegah KhoshpouriNannan ShaoManijeh ZarghampourRalph H. HrubanMarcia CantoAnne Marie O’Broin-LennonIhab R. Kamel","2018","http://link.springer.com/article/10.1007/s00330-017-5268-z","Article"
"Observer variability of reference tissue selection for relativecerebral blood volume measurements in glioma patients","European Radiology","","","","10.1007/s00330-018-5353-y","Marcel T. H. OeiFrederick J. A. MeijerJan-Jurre MordangEwoud J. SmitAlbert J. S. IdemaBozena M. GorajHendrik O. A. LaueMathias ProkopRashindra Manniesing","2018","http://link.springer.com/article/10.1007/s00330-018-5353-y","Article"
"Heparin-bonded stent graft treatment for major visceral arterial injury after upper abdominal surgery","European Radiology","","","","10.1007/s00330-017-5288-8","Benedikt Michael SchaarschmidtJohannes BoosChristian BuchbenderPatric KröpilFeride KröpilRotem Shlomo LanzmanGuenter FürstWolfram Trudo KnoefelGerald AntochChristoph Thomas","2018","http://link.springer.com/article/10.1007/s00330-017-5288-8","Article"
"Radiation dose with digital breast tomosynthesis compared to digital mammography: per-view analysis","European Radiology","","28","2","10.1007/s00330-017-5024-4","Gisella GennaroD. BernardiN. Houssami","2018","http://link.springer.com/article/10.1007/s00330-017-5024-4","Article"
"Detection of small-bowel tumours with CT enteroclysis using carbon dioxide and virtual enteroscopy: A preliminary study","European Radiology","","28","1","10.1007/s00330-017-4927-4","Anthony DohanMourad BoudiafXavier DrayElia SamahaChristophe CellierMarine CamusClarisse EvenoRaphael DautryPhilippe Soyer","2018","http://link.springer.com/article/10.1007/s00330-017-4927-4","Article"
"Imaging prediction of nonalcoholic steatohepatitis using computed tomography texture analysis","European Radiology","","","","10.1007/s00330-017-5270-5","Shotaro NaganawaKenichiro EnookuRyosuke TateishiHiroyuki AkaiKoichiro YasakaJunji ShibaharaTetsuo UshikuOsamu AbeKuni OhtomoShigeru Kiryu","2018","http://link.springer.com/article/10.1007/s00330-017-5270-5","Article"
"MR T2 value of the tibial nerve can be used as a potential non-invasive and quantitative biomarker for the diagnosis of diabetic peripheral neuropathy","European Radiology","","28","3","10.1007/s00330-017-5043-1","Dongye WangChuan WangXiaohui DuanZehong YangZhiqiang BaiHuijun HuLi YanJun Shen","2018","http://link.springer.com/article/10.1007/s00330-017-5043-1","Article"
"Prototype metal artefact reduction algorithm in flat panel computed tomography - evaluation in patients undergoing transarterial hepatic radioembolisation","European Radiology","","28","1","10.1007/s00330-017-4946-1","Qeumars Mustafa HamieAdrian Raoul KobeLeif MietzschMichael ManhartGilbert Dominique PuippeThomas PfammatterRoman Guggenberger","2018","http://link.springer.com/article/10.1007/s00330-017-4946-1","Article"
"Whole body magnetic resonance in indolent lymphomas under watchful waiting: The time is now","European Radiology","","28","3","10.1007/s00330-017-5071-x","Massimo GaliaDomenico AlbanoCorrado TarellaCaterina PattiLuca Maria SconfienzaAntonino MulèPierpaolo AlongiMassimo MidiriRoberto Lagalla","2018","http://link.springer.com/article/10.1007/s00330-017-5071-x","Article"
"Feasibility of superb microvascular imaging to detect high-grade vesicoureteral reflux in children with urinary tract infection","European Radiology","","28","1","10.1007/s00330-017-4974-x","Hee Kyung KimSara O’HaraBo-Kyung JeSteven J. KrausPaul Horn","2018","http://link.springer.com/article/10.1007/s00330-017-4974-x","Article"
"Benefit of 18F-fluorocholine PET imaging in parathyroid surgery","European Radiology","","","","10.1007/s00330-017-5190-4","G. F. HuberM. HüllnerC. SchmidA. BrunnerB. SahD. VetterP. A. KaufmannG. K. von Schulthess","2018","http://link.springer.com/article/10.1007/s00330-017-5190-4","Article"
"Volume doubling time of lung cancer detected in idiopathic interstitial pneumonia: comparison with that in chronic obstructive pulmonary disease","European Radiology","","28","4","10.1007/s00330-017-5091-6","Cherry KimSang Min LeeJooae ChoeEun Jin ChaeKyung-Hyun DoJoon Beom Seo","2018","http://link.springer.com/article/10.1007/s00330-017-5091-6","Article"
"Preclinical ex vivo evaluation of the diagnostic performance of a new device for in situ label-free fluorescence spectral analysis of breast masses","European Radiology","","","","10.1007/s00330-017-5228-7","Marie-Christine MathieuAlexis ToullecCharlotte BenoitRichard BerryPierre ValidirePauline BeaumelYves VincentPierre MarounPhilippe VielhLama AlchabRené FarcyHélène Moniz-KoumMarie-Pierre Fontaine-AupartSuzette DelalogeCorinne Balleyguier","2018","http://link.springer.com/article/10.1007/s00330-017-5228-7","Article"
"CT texture features of liver parenchyma for predicting development of metastatic disease and overall survival in patients with colorectal cancer","European Radiology","","28","4","10.1007/s00330-017-5111-6","Scott J. LeeRyan ZeaDavid H. KimMeghan G. LubnerDustin A DemingPerry J. Pickhardt","2018","http://link.springer.com/article/10.1007/s00330-017-5111-6","Article"
"Diagnosing internal herniation after laparoscopic Roux-en-Y gastric bypass: usefulness of systematically reviewing CT scans using ten signs","European Radiology","","","","10.1007/s00330-018-5332-3","Jeannette C. EderveenMarijn M. G. van BerckelSaskia JolSimon W. NienhuijsJoost Nederend","2018","http://link.springer.com/article/10.1007/s00330-018-5332-3","Article"
"Presence of multi-segment clot sign on dynamic CT angiography: a predictive imaging marker of recanalisation and good outcome in acute ischaemic stroke patients","European Radiology","","","","10.1007/s00330-018-5369-3","Feina ShiZhicai ChenXiaoxian GongMeixia ZhangDavid S. LiebeskindMin Lou","2018","http://link.springer.com/article/10.1007/s00330-018-5369-3","Article"
"Altered resting state connectivity in right side frontoparietal network in primary insomnia patients","European Radiology","","28","2","10.1007/s00330-017-5012-8","Shumei LiJunzhang TianMeng LiTianyue WangChulan LinYi YinLuxian ZengCheng LiGuihua Jiang","2018","http://link.springer.com/article/10.1007/s00330-017-5012-8","Article"
"Discrimination of Malignant versus Benign Mediastinal Lymph Nodes Using Diffusion MRI with an IVIM Model","European Radiology","","28","3","10.1007/s00330-017-5049-8","Li-Ping QiWan-Pu YanKe-Neng ChenZheng ZhongXiao-Ting LiKejia CaiYing-Shi SunXiaohong Joe Zhou","2018","http://link.springer.com/article/10.1007/s00330-017-5049-8","Article"
"Accuracy and effectiveness of ultrasound-guided core-needle biopsy in the diagnosis of focal lesions in the salivary glands","European Radiology","","","","10.1007/s00330-017-5295-9","Jose Luis del CuraGloria CoronadoRosa ZabalaIgone KortaIgnacio López","2018","http://link.springer.com/article/10.1007/s00330-017-5295-9","Article"
"The relationship between applied energy and ablation zone volume in patients with hepatocellular carcinoma and colorectal liver metastasis","European Radiology","","","","10.1007/s00330-017-5266-1","Wouter J. HeerinkA. Millad SoloukiRozemarijn VliegenthartSimeon J. S. RuiterEgbert SiedersMatthijs OudkerkKoert P. de Jong","2018","http://link.springer.com/article/10.1007/s00330-017-5266-1","Article"
"Janus and the Great Men","European Radiology","","28","1","10.1007/s00330-017-5130-3","Yves Menu","2018","http://link.springer.com/article/10.1007/s00330-017-5130-3","Article"
"Sciatic neurosteatosis: Relationship with age, gender, obesity and height","European Radiology","","28","4","10.1007/s00330-017-5087-2","Shayna RatnerRaamis KhwajaLihua ZhangYin XiRiham DessoukyCraig RubinAvneesh Chhabra","2018","http://link.springer.com/article/10.1007/s00330-017-5087-2","Article"
"Four-dimensional flow MRI of stented versus stentless aortic valve bioprostheses","European Radiology","","28","1","10.1007/s00330-017-4953-2","Floortje van KesterenLaurens W. WollersheimJan Baan Jr.Aart. J. NederveenAbdullah KayaS. Matthijs BoekholdtBas A. de MolPim van OoijR. Nils Planken","2018","http://link.springer.com/article/10.1007/s00330-017-4953-2","Article"
"Shear-wave elastography can evaluate annulus fibrosus alteration in adolescent scoliosis","European Radiology","","","","10.1007/s00330-018-5309-2","Tristan LanglaisClaudio VergariRaphael PiettonJean DuboussetWafa SkalliRaphael Vialle","2018","http://link.springer.com/article/10.1007/s00330-018-5309-2","Article"
"Virtual monoenergetic dual-layer, dual-energy CT enterography: optimization of keV settings and its added value for Crohn’s disease","European Radiology","","","","10.1007/s00330-017-5215-z","Sang Min LeeSe Hyung KimSu Joa AhnHyo-Jin KangJi Hee KangJoon Koo Han","2018","http://link.springer.com/article/10.1007/s00330-017-5215-z","Article"
"Initial results of the FUSION-X-US prototype combining 3D automated breast ultrasound and digital breast tomosynthesis","European Radiology","","","","10.1007/s00330-017-5235-8","Benedikt SchaefgenJoerg HeilRichard G. BarrMarcus RadickeAba HarcosChristina GomezAnne StieberAndré HennigsAlexandra von AuJulia SpratteGeraldine RauchJoachim RomFlorian SchützChristof SohnMichael Golatta","2018","http://link.springer.com/article/10.1007/s00330-017-5235-8","Article"
"Application of DWIBS in malignant lymphoma: correlation between ADC values and Ki-67 index","European Radiology","","28","4","10.1007/s00330-017-5135-y","Mengtian SunJingliang ChengYong ZhangJie BaiFeifei WangYun MengZhenqian Li","2018","http://link.springer.com/article/10.1007/s00330-017-5135-y","Article"
"Absence of DNA double-strand breaks in human peripheral blood mononuclear cells after 3 Tesla magnetic resonance imaging assessed by γH2AX flow cytometry","European Radiology","","28","3","10.1007/s00330-017-5056-9","Martin FasshauerThomas KrüwelAntonia ZapfVera C. StahnkeMargret Rave-FränkWieland StaabJan M. SohnsMichael SteinmetzChristina Unterberg-BuchwaldAndreas SchusterChristian RitterJoachim Lotz","2018","http://link.springer.com/article/10.1007/s00330-017-5056-9","Article"
"Incidental perifissural nodules on routine chest computed tomography: lung cancer or not?","European Radiology","","28","3","10.1007/s00330-017-5055-x","Onno M. MetsKaman ChungErnst Th. ScholtenWouter B. VeldhuisM. ProkopBram van GinnekenCornelia M. Schaefer-ProkopPim A. de Jong","2018","http://link.springer.com/article/10.1007/s00330-017-5055-x","Article"
"Ablation of colorectal liver metastasis: Interaction of ablation margins and RAS mutation profiling on local tumour progression-free survival","European Radiology","","","","10.1007/s00330-017-5273-2","Marco CalandriSuguru YamashitaCarlo GazzeraPaolo FonioAndrea VeltriSara BustreoRahul A. ShethSteven M. YevichJean-Nicolas VautheyBruno C. Odisio","2018","http://link.springer.com/article/10.1007/s00330-017-5273-2","Article"
"Different patterns of longitudinal brain and spinal cord changes and their associations with disability progression in NMO and MS","European Radiology","","28","1","10.1007/s00330-017-4921-x","Yaou LiuYunyun DuanJing HuangZhuoqiong RenZheng LiuHuiqing DongFlorian WeilerHorst K. HahnFu-Dong ShiHelmut ButzkuevenFrederik BarkhofKuncheng Li","2018","http://link.springer.com/article/10.1007/s00330-017-4921-x","Article"
"Magnetic Resonance Imaging-Detected Extramural Venous Invasion in Rectal Cancer before and after Preoperative Chemoradiotherapy: Diagnostic Performance and Prognostic Significance","European Radiology","","28","2","10.1007/s00330-017-4978-6","Eun Sun LeeMin Ju KimSung Chan ParkBo Yun HurJong Hee HyunHee Jin ChangJi Yeon BaekSun Young KimDae Yong KimJae Hwan Oh","2018","http://link.springer.com/article/10.1007/s00330-017-4978-6","Article"
"Bowel preparation in CT colonography: Is diet restriction necessary? A randomised trial (DIETSAN)","European Radiology","","28","1","10.1007/s00330-017-4997-3","Davide BelliniDomenico De SantisDamiano CarusoMarco RengoRiccardo FerrariTommaso BiondiAndrea Laghi","2018","http://link.springer.com/article/10.1007/s00330-017-4997-3","Article"
"Transjugular intrahepatic portosystemic shunt creation: three-dimensional roadmap versus CO2 wedged hepatic venography","European Radiology","","","","10.1007/s00330-018-5316-3","Xuefeng LuoXiaoze WangJiaze YuYongjun ZhuXiaotan XiHuaiyuan MaLi Yang","2018","http://link.springer.com/article/10.1007/s00330-018-5316-3","Article"
"Prediction of spontaneous ureteral stone passage: Automated 3D-measurements perform equal to radiologists, and linear measurements equal to volumetric","European Radiology","","","","10.1007/s00330-017-5242-9","Johan JendebergHåkan GeijerMuhammed AlshamariMats Lidén","2018","http://link.springer.com/article/10.1007/s00330-017-5242-9","Article"
"Natural evolution of popliteomeniscal fascicle tears over 2 years and its association with lateral articular knee cartilage degeneration in patients with traumatic anterior cruciate ligament tear","European Radiology","","","","10.1007/s00330-017-5279-9","Julio Brandao GuimaraesLuca FacchettiBenedikt J. SchwaigerAlexandra S. GersingXiaojuan LiThomas M. Link","2018","http://link.springer.com/article/10.1007/s00330-017-5279-9","Article"
"Prognostic Role of Liver Stiffness Measurements Using Magnetic Resonance Elastography in Patients with Compensated Chronic Liver Disease","European Radiology","","","","10.1007/s00330-017-5278-x","Dong Ho LeeJeong Min LeeWon ChangJung-Hwan YoonYoon Jun KimJeong-Hoon LeeSu Jong YuJoon Koo Han","2018","http://link.springer.com/article/10.1007/s00330-017-5278-x","Article"
"Metastatic and non-metastatic lymph nodes: quantification and different distribution of iodine uptake assessed by dual-energy CT","European Radiology","","28","2","10.1007/s00330-017-5015-5","Stefania RizzoDavide RadiceMarco FemiaPaolo De MarcoDaniela OriggiLorenzo PredaMassimo BarberisRaffaella VigoritoGiovanni MauriAlberto MauroMassimo Bellomi","2018","http://link.springer.com/article/10.1007/s00330-017-5015-5","Article"
"Renal fat fraction and diffusion tensor imaging in patients with early-stage diabetic nephropathy","European Radiology","","","","10.1007/s00330-017-5298-6","Yuan-Cheng WangYinglian FengChun-Qiang LuShenghong Ju","2018","http://link.springer.com/article/10.1007/s00330-017-5298-6","Article"
"Myocardial deformation assessed by longitudinal strain: Chamber specific normative data for CMR-feature tracking from the German competence network for congenital heart defects","European Radiology","","28","3","10.1007/s00330-017-5034-2","Quanliang ShangShivani PatelMichael SteinmetzAndreas SchusterDavid A. DanfordPhilipp BeerbaumSamir SarikouchShelby Kutty","2018","http://link.springer.com/article/10.1007/s00330-017-5034-2","Article"
"Differentiation of benign and malignant solid pancreatic masses using magnetic resonance elastography with spin-echo echo planar imaging and three-dimensional inversion reconstruction: a prospective study","European Radiology","","28","3","10.1007/s00330-017-5062-y","Yu ShiFeng GaoYue LiShengzhen TaoBing YuZaiyi LiuYanqing LiuKevin J. GlaserRichard L. EhmanQiyong Guo","2018","http://link.springer.com/article/10.1007/s00330-017-5062-y","Article"
"Dedicated computer-aided detection software for automated 3D breast ultrasound; an efficient tool for the radiologist in supplemental screening of women with dense breasts","European Radiology","","","","10.1007/s00330-017-5280-3","Jan C. M. van ZelstTao TanPaola ClauserAngels DomingoMonique D. DorriusDaniel DrielingMichael GolattaFrancisca GrasMathijn de JongRuud PijnappelMatthieu J. C. M. RuttenNico KarssemeijerRitse M. Mann","2018","http://link.springer.com/article/10.1007/s00330-017-5280-3","Article"
"Dual-energy CT: a phantom comparison of different platforms for abdominal imaging","European Radiology","","","","10.1007/s00330-017-5238-5","Thorsten SellererPeter B. NoëlManuel PatinoAnushri ParakhSebastian EhnSascha ZeiterJasmin A. HolzJohannes HammelAlexander A. FingerleFranz PfeifferDavid MaintzErnst J. RummenyDaniela MuenzelDushyant V. Sahani","2018","http://link.springer.com/article/10.1007/s00330-017-5238-5","Article"
"MRI features of primary rare malignancies of the liver: A report from four university centres","European Radiology","","28","4","10.1007/s00330-017-5102-7","Richard C. SemelkaNadesan NimojanSaman ChandanaMiguel RamalhoSuzanne L. PalmerDanielle DeMulderCarolina Parada VillavicencioJohn WoosleyBonnie L. GaronReena C. JhaFrank H. MillerErsan Altun","2018","http://link.springer.com/article/10.1007/s00330-017-5102-7","Article"
"Morphological characteristics of chronic total occlusion: predictors of different strategies for long-segment femoral arterial occlusions","European Radiology","","28","3","10.1007/s00330-017-5003-9","Li-Ming WeiYue-Qi ZhuPei-Lei ZhangFang LiuHai-Tao LuJun-Gong Zhao","2018","http://link.springer.com/article/10.1007/s00330-017-5003-9","Article"
"The prognostic and predictive value of vascular response parameters measured by dynamic contrast-enhanced-CT, -MRI and -US in patients with metastatic renal cell carcinoma receiving sunitinib","European Radiology","","","","10.1007/s00330-017-5220-2","John M. HudsonColleen BaileyMostafa AtriGreg StaniszLaurent MilotRoss WilliamsAlex KissPeter N. BurnsGeorg A. Bjarnason","2018","http://link.springer.com/article/10.1007/s00330-017-5220-2","Article"
"Extraction of large-scale structural covariance networks from grey matter volume for Parkinson’s disease classification","European Radiology","","","","10.1007/s00330-018-5342-1","Pei-Lin LeeKun-Hsien ChouCheng-Hsien LuHsiu-Ling ChenNai-Wen TsaiAi-Ling HsuMeng-Hsiang ChenWei-Che LinChing-Po Lin","2018","http://link.springer.com/article/10.1007/s00330-018-5342-1","Article"
"The value of subtraction MRI in detection of amyloid-related imaging abnormalities with oedema or effusion in Alzheimer’s patients: An interobserver study","European Radiology","","28","3","10.1007/s00330-017-5022-6","Roland M. MartensArianne BechtenSilvia IngalaRonald A. van SchijndelVania B. MachadoMarcus C. de JongEsther SanchezDerk PurcellMichael H. ArrighiRobert H. BrashearMike P. WattjesFrederik Barkhof","2018","http://link.springer.com/article/10.1007/s00330-017-5022-6","Article"
