dois,license,journal_title,publisher,issued,issn_type.x,issn,year_flipped,issn_type.y
10.1016/j.matdes.2020.108498,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/s0264-1275(20)30154-4,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/s0264-1275(20)30149-0,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2020.108525,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2020.108535,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2020.108531,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2020.108538,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2020.108540,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2020.108544,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2020.108527,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2020.108530,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2020.108542,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.107620,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.107900,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2018.11.024,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2020.108522,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108462,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.107696,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2020.108502,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.107943,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108191,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.107689,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.107827,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.107709,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108170,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.107629,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.107698,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108301,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2018.107558,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108179,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108224,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.107758,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108063,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108336,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.107886,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2018.107576,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.107669,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108315,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108118,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2020.108599,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2020.108608,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2020.108630,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2020.108613,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2020.108583,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2020.108602,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2020.108603,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2020.108582,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2020.108594,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2020.108597,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2020.108581,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2020.108591,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2020.108577,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2020.108588,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2020.108586,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2020.108575,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2020.108593,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2020.108592,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2020.108587,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2020.108598,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2020.108589,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2020.108606,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2020.108607,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2020.108609,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2020.108623,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2020.108605,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2020.108618,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2020.108619,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2020.108604,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2020.108600,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2020.108614,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2020.108636,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2020.108626,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2020.108622,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2020.108633,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2020.108628,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2020.108634,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2020.108629,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2020.108632,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2020.108640,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2020.108638,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2020.108639,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2020.108625,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108058,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.107686,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.107973,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.107835,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2018.12.008,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108089,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108137,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2020.108645,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2020.108532,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2020.108627,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2020.108631,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.107966,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.107891,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.107860,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2020.108646,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2018.107562,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2018.107574,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108119,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2018.11.016,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2018.11.058,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.107627,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.107640,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108120,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.107874,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2020.108482,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108367,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2020.108651,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2018.09.015,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2020.108574,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2020.108642,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2018.11.015,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2018.11.014,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2018.11.021,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2018.11.020,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108460,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2018.11.017,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2018.11.028,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2018.11.030,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2018.11.040,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2018.11.026,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2018.11.038,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2018.11.042,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2018.11.043,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2018.11.049,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2018.11.048,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2018.11.055,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2018.11.056,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108026,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108318,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.107616,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.107618,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.107628,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.107626,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.107631,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.107632,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.107614,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.107605,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.107641,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.107653,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.107657,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.107673,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.107670,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.107678,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.107674,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2020.108659,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.107687,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.107675,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.107691,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.107692,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2018.11.034,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.107702,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.107699,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.107711,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.107761,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.107763,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.107759,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.107765,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.107767,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.107766,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.107773,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2020.108660,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2018.107579,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.107850,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.107855,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.107873,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.107858,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.107863,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.107876,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.107872,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.107871,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.107888,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.107890,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.107877,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.107897,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
